leadid,obsid,ccode,startobs,endobs,year,tenstart,tenure,tenureyears,tenureend,age,female,LatinAm,Europe,Africa,Asia,MidEast
"A2.5-3961","SWZ-1992",225,11688,12053,1992,1,366,1,1,59,0,0,1,0,0,0
"A2.5-3964","SWZ-1993",225,12054,12418,1993,1,365,1,1,51,0,0,1,0,0,0
"A2.5-3967","SWZ-1994",225,12419,12783,1994,1,365,1,1,67,0,0,1,0,0,0
"A2.5-397","DOM-1899-2",42,-22036,-21962,1899,1,75,0,1,39,0,1,0,0,0,0
"A2.5-3970","SWZ-1995",225,12784,13148,1995,1,365,1,1,54,0,0,1,0,0,0
"A2.5-3973","SWZ-1996",225,13149,13514,1996,1,366,1,1,60,0,0,1,0,0,0
"A2.5-3976","SWZ-1997",225,13515,13879,1997,1,365,1,1,64,0,0,1,0,0,0
"A2.5-3979","SWZ-1998",225,13880,14244,1998,1,365,1,1,59,0,0,1,0,0,0
"A2.5-3982","SWZ-1999",225,14245,14609,1999,1,365,1,1,59,1,0,1,0,0,0
"A2.5-3985","SWZ-2000",225,14610,14975,2000,1,366,1,1,58,0,0,1,0,0,0
"A2.5-3988","SWZ-2001",225,14976,15340,2001,1,365,1,1,55,0,0,1,0,0,0
"A2.5-3991","SWZ-2002",225,15341,15705,2002,1,365,1,1,61,0,0,1,0,0,0
"A2.5-3994","SWZ-2003",225,15706,16070,2003,1,365,1,1,61,0,0,1,0,0,0
"A2.5-3997","SWZ-2004",225,16071,16436,2004,1,366,1,1,58,0,0,1,0,0,0
"A2.5-4","USA-1877",2,-30252,-29950,1877,1,303,1,0,55,0,0,0,0,0,0
"A2.5-4","USA-1877",2,-29949,-29585,1878,304,668,2,0,56,0,0,0,0,0,0
"A2.5-4","USA-1877",2,-29584,-29220,1879,669,1033,3,0,57,0,0,0,0,0,0
"A2.5-4","USA-1877",2,-29219,-28854,1880,1034,1399,4,0,58,0,0,0,0,0,0
"A2.5-4","USA-1877",2,-28853,-28791,1881,1400,1462,4,1,59,0,0,0,0,0,0
"A2.5-40","USA-1929",2,-11260,-10958,1929,1,303,1,0,55,0,0,0,0,0,0
"A2.5-40","USA-1929",2,-10957,-10593,1930,304,668,2,0,56,0,0,0,0,0,0
"A2.5-40","USA-1929",2,-10592,-10228,1931,669,1033,3,0,57,0,0,0,0,0,0
"A2.5-40","USA-1929",2,-10227,-9862,1932,1034,1399,4,0,58,0,0,0,0,0,0
"A2.5-40","USA-1929",2,-9861,-9799,1933,1400,1462,4,1,59,0,0,0,0,0,0
"A2.5-400","DOM-1899-3",42,-21961,-21915,1899,1,47,0,0,53,0,1,0,0,0,0
"A2.5-400","DOM-1899-3",42,-21914,-21550,1900,48,412,1,0,54,0,1,0,0,0,0
"A2.5-400","DOM-1899-3",42,-21549,-21185,1901,413,777,2,0,55,0,1,0,0,0,0
"A2.5-400","DOM-1899-3",42,-21184,-21063,1902,778,899,2,1,56,0,1,0,0,0,0
"A2.5-4000","SPN-1874",230,-31047,-31046,1874,1,2,0,0,46,0,0,1,0,0,0
"A2.5-4000","SPN-1874",230,-31045,-30793,1875,3,255,1,1,47,0,0,1,0,0,0
"A2.5-4003","SPN-1875-1",230,-30792,-30710,1875,1,83,0,1,56,0,0,1,0,0,0
"A2.5-4006","SPN-1875-2",230,-30710,-30681,1875,1,30,0,0,47,0,0,1,0,0,0
"A2.5-4006","SPN-1875-2",230,-30680,-30315,1876,31,396,1,0,48,0,0,1,0,0,0
"A2.5-4006","SPN-1875-2",230,-30314,-29950,1877,397,761,2,0,49,0,0,1,0,0,0
"A2.5-4006","SPN-1875-2",230,-29949,-29585,1878,762,1126,3,0,50,0,0,1,0,0,0
"A2.5-4006","SPN-1875-2",230,-29584,-29519,1879,1127,1192,3,1,51,0,0,1,0,0,0
"A2.5-4009","SPN-1879-1",230,-29519,-29242,1879,1,278,1,1,48,0,0,1,0,0,0
"A2.5-4012","SPN-1879-2",230,-29242,-29220,1879,1,23,0,0,51,0,0,1,0,0,0
"A2.5-4012","SPN-1879-2",230,-29219,-28854,1880,24,389,1,0,52,0,0,1,0,0,0
"A2.5-4012","SPN-1879-2",230,-28853,-28815,1881,390,428,1,1,53,0,0,1,0,0,0
"A2.5-4015","SPN-1881",230,-28815,-28489,1881,1,327,1,0,54,0,0,1,0,0,0
"A2.5-4015","SPN-1881",230,-28488,-28124,1882,328,692,2,0,55,0,0,1,0,0,0
"A2.5-4015","SPN-1881",230,-28123,-27838,1883,693,978,3,1,56,0,0,1,0,0,0
"A2.5-4018","SPN-1883",230,-27838,-27759,1883,1,80,0,0,68,0,0,1,0,0,0
"A2.5-4018","SPN-1883",230,-27758,-27741,1884,81,98,0,1,69,0,0,1,0,0,0
"A2.5-4021","SPN-1884",230,-27741,-27393,1884,1,349,1,0,56,0,0,1,0,0,0
"A2.5-4021","SPN-1884",230,-27392,-27062,1885,350,680,2,1,57,0,0,1,0,0,0
"A2.5-4024","SPN-1885",230,-27062,-27028,1885,1,35,0,0,58,0,0,1,0,0,0
"A2.5-4024","SPN-1885",230,-27027,-26663,1886,36,400,1,0,59,0,0,1,0,0,0
"A2.5-4024","SPN-1885",230,-26662,-26298,1887,401,765,2,0,60,0,0,1,0,0,0
"A2.5-4024","SPN-1885",230,-26297,-25932,1888,766,1131,3,0,61,0,0,1,0,0,0
"A2.5-4024","SPN-1885",230,-25931,-25567,1889,1132,1496,4,0,62,0,0,1,0,0,0
"A2.5-4024","SPN-1885",230,-25566,-25381,1890,1497,1682,5,1,63,0,0,1,0,0,0
"A2.5-4027","SPN-1890",230,-25381,-25202,1890,1,180,0,0,62,0,0,1,0,0,0
"A2.5-4027","SPN-1890",230,-25201,-24837,1891,181,545,1,0,63,0,0,1,0,0,0
"A2.5-4027","SPN-1890",230,-24836,-24491,1892,546,891,2,1,64,0,0,1,0,0,0
"A2.5-403","DOM-1902",42,-21063,-20820,1902,1,244,1,0,42,0,1,0,0,0,0
"A2.5-403","DOM-1902",42,-20819,-20712,1903,245,352,1,1,43,0,1,0,0,0,0
"A2.5-4030","SPN-1892",230,-24491,-24471,1892,1,21,0,0,65,0,0,1,0,0,0
"A2.5-4030","SPN-1892",230,-24470,-24106,1893,22,386,1,0,66,0,0,1,0,0,0
"A2.5-4030","SPN-1892",230,-24105,-23741,1894,387,751,2,0,67,0,0,1,0,0,0
"A2.5-4030","SPN-1892",230,-23740,-23659,1895,752,833,2,1,68,0,0,1,0,0,0
"A2.5-4033","SPN-1895",230,-23659,-23376,1895,1,284,1,0,67,0,0,1,0,0,0
"A2.5-4033","SPN-1895",230,-23375,-23010,1896,285,650,2,0,68,0,0,1,0,0,0
"A2.5-4033","SPN-1895",230,-23009,-22790,1897,651,870,2,1,69,0,0,1,0,0,0
"A2.5-4036","SPN-1897-1",230,-22790,-22733,1897,1,58,0,1,65,0,0,1,0,0,0
"A2.5-4039","SPN-1897-2",230,-22733,-22645,1897,1,89,0,0,70,0,0,1,0,0,0
"A2.5-4039","SPN-1897-2",230,-22644,-22280,1898,90,454,1,0,71,0,0,1,0,0,0
"A2.5-4039","SPN-1897-2",230,-22279,-22216,1899,455,518,1,1,72,0,0,1,0,0,0
"A2.5-4042","SPN-1899",230,-22216,-21915,1899,1,302,1,0,56,0,0,1,0,0,0
"A2.5-4042","SPN-1899",230,-21914,-21620,1900,303,597,2,1,57,0,0,1,0,0,0
"A2.5-4045","SPN-1900",230,-21620,-21550,1900,1,71,0,0,68,0,0,1,0,0,0
"A2.5-4045","SPN-1900",230,-21549,-21493,1901,72,128,0,1,69,0,0,1,0,0,0
"A2.5-4048","SPN-1901",230,-21493,-21185,1901,1,309,1,0,74,0,0,1,0,0,0
"A2.5-4048","SPN-1901",230,-21184,-20845,1902,310,649,2,1,75,0,0,1,0,0,0
"A2.5-4051","SPN-1902",230,-20845,-20820,1902,1,26,0,0,59,0,0,1,0,0,0
"A2.5-4051","SPN-1902",230,-20819,-20619,1903,27,227,1,1,60,0,0,1,0,0,0
"A2.5-4054","SPN-1903-1",230,-20619,-20480,1903,1,140,0,1,55,0,0,1,0,0,0
"A2.5-4057","SPN-1903-2",230,-20480,-20455,1903,1,26,0,0,50,0,0,1,0,0,0
"A2.5-4057","SPN-1903-2",230,-20454,-20104,1904,27,377,1,1,51,0,0,1,0,0,0
"A2.5-406","DOM-1903-1",42,-20712,-20512,1903,1,201,1,1,47,0,1,0,0,0,0
"A2.5-4060","SPN-1904",230,-20104,-20089,1904,1,16,0,0,72,0,0,1,0,0,0
"A2.5-4060","SPN-1904",230,-20088,-20062,1905,17,43,0,1,73,0,0,1,0,0,0
"A2.5-4063","SPN-1905-1",230,-20062,-19915,1905,1,148,0,1,57,0,0,1,0,0,0
"A2.5-4066","SPN-1905-2",230,-19915,-19754,1905,1,162,0,1,73,0,0,1,0,0,0
"A2.5-4069","SPN-1905-3",230,-19754,-19724,1905,1,31,0,0,67,0,0,1,0,0,0
"A2.5-4069","SPN-1905-3",230,-19723,-19538,1906,32,217,1,1,68,0,0,1,0,0,0
"A2.5-4072","SPN-1906-1",230,-19538,-19390,1906,1,149,0,1,77,0,0,1,0,0,0
"A2.5-4075","SPN-1906-2",230,-19390,-19386,1906,1,5,0,1,68,0,0,1,0,0,0
"A2.5-4078","SPN-1906-3",230,-19386,-19359,1906,1,28,0,0,82,0,0,1,0,0,0
"A2.5-4078","SPN-1906-3",230,-19358,-19335,1907,29,52,0,1,83,0,0,1,0,0,0
"A2.5-4081","SPN-1907",230,-19335,-18994,1907,1,342,1,0,54,0,0,1,0,0,0
"A2.5-4081","SPN-1907",230,-18993,-18628,1908,343,708,2,0,55,0,0,1,0,0,0
"A2.5-4081","SPN-1907",230,-18627,-18334,1909,709,1002,3,1,56,0,0,1,0,0,0
"A2.5-4084","SPN-1909",230,-18334,-18263,1909,1,72,0,0,71,0,0,1,0,0,0
"A2.5-4084","SPN-1909",230,-18262,-18223,1910,73,112,0,1,72,0,0,1,0,0,0
"A2.5-4087","SPN-1910",230,-18223,-17898,1910,1,326,1,0,56,0,0,1,0,0,0
"A2.5-4087","SPN-1910",230,-17897,-17533,1911,327,691,2,0,57,0,0,1,0,0,0
"A2.5-4087","SPN-1910",230,-17532,-17216,1912,692,1008,3,1,58,0,0,1,0,0,0
"A2.5-409","DOM-1903-2",42,-20512,-20455,1903,1,58,0,0,36,0,1,0,0,0,0
"A2.5-409","DOM-1903-2",42,-20454,-20089,1904,59,424,1,0,37,0,1,0,0,0,0
"A2.5-409","DOM-1903-2",42,-20088,-19730,1905,425,783,2,1,38,0,1,0,0,0,0
"A2.5-4090","SPN-1912-1",230,-17216,-17213,1912,1,4,0,1,49,0,0,1,0,0,0
"A2.5-4093","SPN-1912-2",230,-17213,-17167,1912,1,47,0,0,53,0,0,1,0,0,0
"A2.5-4093","SPN-1912-2",230,-17166,-16867,1913,48,347,1,1,54,0,0,1,0,0,0
"A2.5-4096","SPN-1913",230,-16867,-16802,1913,1,66,0,0,57,0,0,1,0,0,0
"A2.5-4096","SPN-1913",230,-16801,-16437,1914,67,431,1,0,58,0,0,1,0,0,0
"A2.5-4096","SPN-1913",230,-16436,-16094,1915,432,774,2,1,59,0,0,1,0,0,0
"A2.5-4099","SPN-1915",230,-16094,-16072,1915,1,23,0,0,52,0,0,1,0,0,0
"A2.5-4099","SPN-1915",230,-16071,-15706,1916,24,389,1,0,53,0,0,1,0,0,0
"A2.5-4099","SPN-1915",230,-15705,-15597,1917,390,498,1,1,54,0,0,1,0,0,0
"A2.5-4102","SPN-1917-1",230,-15597,-15544,1917,1,54,0,1,58,0,0,1,0,0,0
"A2.5-4105","SPN-1917-2",230,-15544,-15399,1917,1,146,0,1,61,0,0,1,0,0,0
"A2.5-4108","SPN-1917-3",230,-15399,-15341,1917,1,59,0,0,58,0,0,1,0,0,0
"A2.5-4108","SPN-1917-3",230,-15340,-15260,1918,60,140,0,1,59,0,0,1,0,0,0
"A2.5-4111","SPN-1918-1",230,-15260,-15028,1918,1,233,1,1,65,0,0,1,0,0,0
"A2.5-4114","SPN-1918-2",230,-15028,-15002,1918,1,27,0,1,59,0,0,1,0,0,0
"A2.5-4117","SPN-1918-3",230,-15002,-14976,1918,1,27,0,0,55,0,0,1,0,0,0
"A2.5-4117","SPN-1918-3",230,-14975,-14872,1919,28,131,0,1,56,0,0,1,0,0,0
"A2.5-412","DOM-1905",42,-19730,-19724,1905,1,7,0,0,39,0,1,0,0,0,0
"A2.5-412","DOM-1905",42,-19723,-19359,1906,8,372,1,0,40,0,1,0,0,0,0
"A2.5-412","DOM-1905",42,-19358,-18994,1907,373,737,2,0,41,0,1,0,0,0,0
"A2.5-412","DOM-1905",42,-18993,-18628,1908,738,1103,3,0,42,0,1,0,0,0,0
"A2.5-412","DOM-1905",42,-18627,-18263,1909,1104,1468,4,0,43,0,1,0,0,0,0
"A2.5-412","DOM-1905",42,-18262,-17898,1910,1469,1833,5,0,44,0,1,0,0,0,0
"A2.5-412","DOM-1905",42,-17897,-17575,1911,1834,2156,6,1,45,0,1,0,0,0,0
"A2.5-4120","SPN-1919-1",230,-14872,-14775,1919,1,98,0,1,66,0,0,1,0,0,0
"A2.5-4123","SPN-1919-2",230,-14775,-14630,1919,1,146,0,1,67,0,0,1,0,0,0
"A2.5-4126","SPN-1919-3",230,-14630,-14611,1919,1,20,0,0,63,0,0,1,0,0,0
"A2.5-4126","SPN-1919-3",230,-14610,-14485,1920,21,146,0,1,64,0,0,1,0,0,0
"A2.5-4129","SPN-1920",230,-14485,-14245,1920,1,241,1,0,64,0,0,1,0,0,0
"A2.5-4129","SPN-1920",230,-14244,-14178,1921,242,308,1,1,65,0,0,1,0,0,0
"A2.5-4132","SPN-1921-1",230,-14178,-14174,1921,1,5,0,1,60,0,0,1,0,0,0
"A2.5-4135","SPN-1921-2",230,-14173,-14019,1921,1,155,0,1,65,0,0,1,0,0,0
"A2.5-4138","SPN-1921-3",230,-14019,-13880,1921,1,140,0,0,68,0,0,1,0,0,0
"A2.5-4138","SPN-1921-3",230,-13879,-13813,1922,141,207,1,1,69,0,0,1,0,0,0
"A2.5-4141","SPN-1922-1",230,-13813,-13541,1922,1,273,1,1,63,0,0,1,0,0,0
"A2.5-4144","SPN-1922-2",230,-13541,-13515,1922,1,27,0,0,63,0,0,1,0,0,0
"A2.5-4144","SPN-1922-2",230,-13514,-13258,1923,28,284,1,1,64,0,0,1,0,0,0
"A2.5-4147","SPN-1923",230,-13258,-13150,1923,1,109,0,0,53,0,0,1,0,0,0
"A2.5-4147","SPN-1923",230,-13149,-12784,1924,110,475,1,0,54,0,0,1,0,0,0
"A2.5-4147","SPN-1923",230,-12783,-12419,1925,476,840,2,0,55,0,0,1,0,0,0
"A2.5-4147","SPN-1923",230,-12418,-12054,1926,841,1205,3,0,56,0,0,1,0,0,0
"A2.5-4147","SPN-1923",230,-12053,-11689,1927,1206,1570,4,0,57,0,0,1,0,0,0
"A2.5-4147","SPN-1923",230,-11688,-11323,1928,1571,1936,5,0,58,0,0,1,0,0,0
"A2.5-4147","SPN-1923",230,-11322,-10958,1929,1937,2301,6,0,59,0,0,1,0,0,0
"A2.5-4147","SPN-1923",230,-10957,-10930,1930,2302,2329,6,1,60,0,0,1,0,0,0
"A2.5-415","DOM-1911",42,-17562,-17533,1911,1,30,0,0,47,0,1,0,0,0,0
"A2.5-415","DOM-1911",42,-17532,-17200,1912,31,363,1,1,48,0,1,0,0,0,0
"A2.5-4150","SPN-1930",230,-10928,-10593,1930,1,336,1,0,57,0,0,1,0,0,0
"A2.5-4150","SPN-1930",230,-10592,-10548,1931,337,381,1,1,58,0,0,1,0,0,0
"A2.5-4153","SPN-1931-1",230,-10544,-10489,1931,1,56,0,1,71,0,0,1,0,0,0
"A2.5-4156","SPN-1931-2",230,-10489,-10306,1931,1,184,1,1,54,0,0,1,0,0,0
"A2.5-4159","SPN-1931-3",230,-10306,-10228,1931,1,79,0,0,51,0,0,1,0,0,0
"A2.5-4159","SPN-1931-3",230,-10227,-9862,1932,80,445,1,0,52,0,0,1,0,0,0
"A2.5-4159","SPN-1931-3",230,-9861,-9611,1933,446,696,2,1,53,0,0,1,0,0,0
"A2.5-4162","SPN-1933-1",230,-9607,-9586,1933,1,22,0,1,67,0,0,1,0,0,0
"A2.5-4165","SPN-1933-2",230,-9580,-9512,1933,1,69,0,1,50,0,0,1,0,0,0
"A2.5-4168","SPN-1933-3",230,-9512,-9497,1933,1,16,0,0,67,0,0,1,0,0,0
"A2.5-4168","SPN-1933-3",230,-9496,-9392,1934,17,121,0,1,68,0,0,1,0,0,0
"A2.5-4171","SPN-1934-1",230,-9379,-9223,1934,1,157,0,1,53,0,0,1,0,0,0
"A2.5-4174","SPN-1934-2",230,-9214,-9132,1934,1,83,0,0,68,0,0,1,0,0,0
"A2.5-4174","SPN-1934-2",230,-9131,-8839,1935,84,376,1,1,69,0,0,1,0,0,0
"A2.5-4177","SPN-1935-1",230,-8834,-8789,1935,1,46,0,1,64,0,0,1,0,0,0
"A2.5-418","DOM-1912",42,-17197,-17167,1912,1,31,0,0,50,0,1,0,0,0,0
"A2.5-418","DOM-1912",42,-17166,-17077,1913,32,121,0,1,51,0,1,0,0,0,0
"A2.5-4180","SPN-1935-2",230,-8767,-8767,1935,1,1,0,0,67,0,0,1,0,0,0
"A2.5-4180","SPN-1935-2",230,-8766,-8717,1936,2,51,0,1,68,0,0,1,0,0,0
"A2.5-4183","SPN-1936-1",230,-8717,-8635,1936,1,83,0,1,56,0,0,1,0,0,0
"A2.5-4186","SPN-1936-2",230,-8633,-8566,1936,1,68,0,1,52,0,0,1,0,0,0
"A2.5-4189","SPN-1936-3",230,-8566,-8566,1936,1,1,0,1,53,0,0,1,0,0,0
"A2.5-4192","SPN-1936-4",230,-8566,-8519,1936,1,48,0,1,57,0,0,1,0,0,0
"A2.5-4195","SPN-1936-5",230,-8519,-8401,1936,1,119,0,0,67,0,0,1,0,0,0
"A2.5-4195","SPN-1936-5",230,-8400,-8266,1937,120,254,1,1,68,0,0,1,0,0,0
"A2.5-4198","SPN-1937",230,-8263,-8036,1937,1,228,1,0,48,0,0,1,0,0,0
"A2.5-4198","SPN-1937",230,-8035,-7671,1938,229,593,2,0,49,0,0,1,0,0,0
"A2.5-4198","SPN-1937",230,-7670,-7607,1939,594,657,2,1,50,0,0,1,0,0,0
"A2.5-4201","SPN-1939-1",230,-7607,-7581,1939,1,27,0,1,61,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-7580,-7306,1939,1,275,1,0,47,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-7305,-6940,1940,276,641,2,0,48,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-6939,-6575,1941,642,1006,3,0,49,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-6574,-6210,1942,1007,1371,4,0,50,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-6209,-5845,1943,1372,1736,5,0,51,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-5844,-5479,1944,1737,2102,6,0,52,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-5478,-5114,1945,2103,2467,7,0,53,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-5113,-4749,1946,2468,2832,8,0,54,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-4748,-4384,1947,2833,3197,9,0,55,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-4383,-4018,1948,3198,3563,10,0,56,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-4017,-3653,1949,3564,3928,11,0,57,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-3652,-3288,1950,3929,4293,12,0,58,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-3287,-2923,1951,4294,4658,13,0,59,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-2922,-2557,1952,4659,5024,14,0,60,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-2556,-2192,1953,5025,5389,15,0,61,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-2191,-1827,1954,5390,5754,16,0,62,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-1826,-1462,1955,5755,6119,17,0,63,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-1461,-1096,1956,6120,6485,18,0,64,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-1095,-731,1957,6486,6850,19,0,65,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-730,-366,1958,6851,7215,20,0,66,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,-365,-1,1959,7216,7580,21,0,67,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,0,365,1960,7581,7946,22,0,68,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,366,730,1961,7947,8311,23,0,69,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,731,1095,1962,8312,8676,24,0,70,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,1096,1460,1963,8677,9041,25,0,71,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,1461,1826,1964,9042,9407,26,0,72,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,1827,2191,1965,9408,9772,27,0,73,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,2192,2556,1966,9773,10137,28,0,74,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,2557,2921,1967,10138,10502,29,0,75,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,2922,3287,1968,10503,10868,30,0,76,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,3288,3652,1969,10869,11233,31,0,77,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,3653,4017,1970,11234,11598,32,0,78,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,4018,4382,1971,11599,11963,33,0,79,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,4383,4748,1972,11964,12329,34,0,80,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,4749,5113,1973,12330,12694,35,0,81,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,5114,5478,1974,12695,13059,36,0,82,0,0,1,0,0,0
"A2.5-4204","SPN-1939-2",230,5479,5781,1975,13060,13362,37,1,83,0,0,1,0,0,0
"A2.5-4207","SPN-1975-1",230,5783,5790,1975,1,8,0,1,47,0,0,1,0,0,0
"A2.5-421","DOM-1913",42,-17064,-16802,1913,1,263,1,0,39,0,1,0,0,0,0
"A2.5-421","DOM-1913",42,-16801,-16563,1914,264,502,1,1,40,0,1,0,0,0,0
"A2.5-4210","SPN-1975-2",230,5791,5843,1975,1,53,0,0,67,0,0,1,0,0,0
"A2.5-4210","SPN-1975-2",230,5844,6026,1976,54,236,1,1,68,0,0,1,0,0,0
"A2.5-4213","SPN-1976",230,6026,6209,1976,1,184,1,0,44,0,0,1,0,0,0
"A2.5-4213","SPN-1976",230,6210,6574,1977,185,549,2,0,45,0,0,1,0,0,0
"A2.5-4213","SPN-1976",230,6575,6939,1978,550,914,3,0,46,0,0,1,0,0,0
"A2.5-4213","SPN-1976",230,6940,7304,1979,915,1279,4,0,47,0,0,1,0,0,0
"A2.5-4213","SPN-1976",230,7305,7670,1980,1280,1645,5,0,48,0,0,1,0,0,0
"A2.5-4213","SPN-1976",230,7671,7726,1981,1646,1701,5,1,49,0,0,1,0,0,0
"A2.5-4216","SPN-1981",230,7726,8035,1981,1,310,1,0,55,0,0,1,0,0,0
"A2.5-4216","SPN-1981",230,8036,8371,1982,311,646,2,1,56,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,8371,8400,1982,1,30,0,0,40,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,8401,8765,1983,31,395,1,0,41,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,8766,9131,1984,396,761,2,0,42,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,9132,9496,1985,762,1126,3,0,43,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,9497,9861,1986,1127,1491,4,0,44,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,9862,10226,1987,1492,1856,5,0,45,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,10227,10592,1988,1857,2222,6,0,46,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,10593,10957,1989,2223,2587,7,0,47,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,10958,11322,1990,2588,2952,8,0,48,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,11323,11687,1991,2953,3317,9,0,49,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,11688,12053,1992,3318,3683,10,0,50,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,12054,12418,1993,3684,4048,11,0,51,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,12419,12783,1994,4049,4413,12,0,52,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,12784,13148,1995,4414,4778,13,0,53,0,0,1,0,0,0
"A2.5-4219","SPN-1982",230,13149,13274,1996,4779,4904,13,1,54,0,0,1,0,0,0
"A2.5-4222","SPN-1996",230,13274,13514,1996,1,241,1,0,43,0,0,1,0,0,0
"A2.5-4222","SPN-1996",230,13515,13879,1997,242,606,2,0,44,0,0,1,0,0,0
"A2.5-4222","SPN-1996",230,13880,14244,1998,607,971,3,0,45,0,0,1,0,0,0
"A2.5-4222","SPN-1996",230,14245,14609,1999,972,1336,4,0,46,0,0,1,0,0,0
"A2.5-4222","SPN-1996",230,14610,14975,2000,1337,1702,5,0,47,0,0,1,0,0,0
"A2.5-4222","SPN-1996",230,14976,15340,2001,1703,2067,6,0,48,0,0,1,0,0,0
"A2.5-4222","SPN-1996",230,15341,15705,2002,2068,2432,7,0,49,0,0,1,0,0,0
"A2.5-4222","SPN-1996",230,15706,16070,2003,2433,2797,8,0,50,0,0,1,0,0,0
"A2.5-4222","SPN-1996",230,16071,16178,2004,2798,2905,8,1,51,0,0,1,0,0,0
"A2.5-4225","SPN-2004",230,16178,16436,2004,1,259,1,1,44,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-35844,-35794,1861,1,51,0,0,23,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-35793,-35429,1862,52,416,1,0,24,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-35428,-35064,1863,417,781,2,0,25,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-35063,-34698,1864,782,1147,3,0,26,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-34697,-34333,1865,1148,1512,4,0,27,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-34332,-33968,1866,1513,1877,5,0,28,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-33967,-33603,1867,1878,2242,6,0,29,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-33602,-33237,1868,2243,2608,7,0,30,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-33236,-32872,1869,2609,2973,8,0,31,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-32871,-32507,1870,2974,3338,9,0,32,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-32506,-32142,1871,3339,3703,10,0,33,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-32141,-31776,1872,3704,4069,11,0,34,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-31775,-31411,1873,4070,4434,12,0,35,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-31410,-31046,1874,4435,4799,13,0,36,0,0,1,0,0,0
"A2.5-4228","POR-1861",235,-31045,-30681,1875,4800,5164,14,0,37,0,0,1,0,0,0
