ID,Docket,Amici,LnAmici,Year,USPartic,FedPetit,FedResp,SGAmicus,SCscore,MultipleLegal,select
4130433,72-586,1,0,73,0,0,3,0,-.017777778,0,1
4130634,71-1222,1,0,73,0,0,3,0,-.017777778,0,1
4130665,71-1398,1,0,73,1,1,3,0,-.017777778,1,1
4130665,71-6314,1,0,73,0,0,2,0,-.017777778,0,1
4130717,71-1336,1,0,73,0,0,3,0,-.017777778,0,1
4130734,71-1523,1,0,73,0,0,3,0,-.017777778,0,1
4130756,72-694,0,,73,0,0,3,1,-.017777778,0,0
4130756,72-753,0,,73,0,0,3,0,-.017777778,0,0
4130825,72-459,5,1.6094379,73,0,0,3,1,-.017777778,1,1
4170333,72-1454,0,,74,1,0,1,0,-.017777778,0,0
4190301,73-1234,1,0,74,1,1,3,0,-.017777778,0,1
4190318,73-1270,0,,74,0,0,3,0,-.017777778,0,0
4210309,73-1162,0,,75,1,1,3,0,-.12444445,0,0
4260660,68 ORIG,0,,76,0,0,3,0,-.12444445,0,0
4330072,75-1578,1,0,77,0,0,3,1,-.12444445,0,1
4340059,76-1057,1,0,77,0,0,3,0,-.12444445,0,1
4440907,78-6596,0,,79,0,0,3,0,-.12444445,0,0
4460923,78-671,0,,80,0,0,3,0,-.12444445,0,0
4480725,79-5050,0,,80,0,0,3,0,-.12444445,0,0
4490560,79-1260,4,1.3862944,81,0,0,3,0,-.19888888,0,1
4630319,81-1889,1,0,83,0,0,3,0,-.19888888,0,1
4660765,82-2056,3,1.0986123,84,1,1,3,0,-.19888888,1,1
4660789,82-975,3,1.0986123,84,0,0,3,0,-.19888888,0,1
4711140,84-634,0,,85,0,0,3,0,-.19888888,0,0
4711143,84-6449,0,,85,0,0,3,0,-.19888888,0,0
4730159,84-849,1,0,85,0,0,3,0,-.19888888,0,1
4730172,84-4,9,2.1972246,85,0,0,3,1,-.19888888,1,1
4730207,84-589,1,0,85,1,0,1,0,-.19888888,0,1
4730234,84-351,3,1.0986123,85,0,0,3,1,-.19888888,1,1
4740993,85-5563,0,,85,0,0,3,0,-.19888888,0,0
3460844,422,0,,53,1,0,1,0,.38777778,0,0
3460906,241,0,,53,1,0,1,0,.38777778,0,0
3520512,42,0,,57,0,0,3,0,.37222221,0,0
3540394,571,0,,57,1,0,1,0,.37222221,0,0
3540449,521,0,,57,1,0,1,0,.37222221,0,0
3600622,326,1,0,59,0,0,3,0,.47666666,0,1
3610129,32,0,,59,0,0,3,0,.47666666,0,0
3720029,18,0,,63,1,1,3,0,.49555555,1,0
3780146,9,1,0,64,0,0,3,1,.49555555,1,1
3780153,60,1,0,64,0,0,3,1,.49555555,0,1
3780560,636,0,,64,0,0,3,0,.49555555,0,0
3780561,962,0,,64,0,0,3,0,.49555555,0,0
3830363,161,0,,66,0,0,3,0,.5511111,0,0
3830392,694,0,,66,0,0,3,0,.5511111,0,0
3860738,98,0,,67,0,0,3,0,.66222221,1,0
3860748,252,0,,67,0,0,3,0,.66222221,0,0
3860753,241,1,0,67,0,0,3,0,.66222221,0,1
3880395,343,0,,67,0,0,3,0,.66222221,0,0
3880431,660,0,,67,0,0,3,0,.66222221,0,0
3880439,993,0,,67,0,0,3,0,.66222221,0,0
3880440,2,0,,67,0,0,3,0,.66222221,0,0
3880441,7,0,,67,0,0,3,0,.66222221,0,0
3880442,10,0,,67,0,0,3,0,.66222221,0,0
3880444,26,0,,67,0,0,3,0,.66222221,0,0
3880447,149,0,,67,1,0,1,0,.66222221,0,0
3880448,227,0,,67,0,0,3,0,.66222221,0,0
3880449,323,0,,67,1,0,1,0,.66222221,0,0
3880452,865,0,,67,0,0,3,0,.66222221,0,0
3890031,284,0,,67,0,0,3,0,.66222221,0,0
3890035,92 M,0,,67,0,0,3,0,.66222221,0,0
3890080,41,0,,67,1,0,1,0,.66222221,0,0
3890463,57,1,0,68,1,1,3,0,.66222221,0,1
3890486,433,0,,68,1,0,1,0,.66222221,0,0
3890958,511,0,,67,0,0,3,0,.66222221,0,0
3890979,145,0,,67,0,0,3,0,.66222221,0,0
3900317,324,0,,68,0,0,3,0,.66222221,1,0
3900599,630,1,0,68,1,1,3,0,.66222221,1,1
3900606,486,0,,68,0,0,3,0,.66222221,0,0
3900611,699,0,,68,0,0,3,0,.66222221,0,0
3900747,95,0,,68,1,0,1,0,.66222221,0,0
3900932,-1,0,,68,0,0,3,0,.66222221,0,0
3910009,62,0,,68,1,0,1,0,.66222221,0,0
3910009,80,0,,68,1,1,3,0,.66222221,0,0
3910461,800,0,,68,0,0,3,0,.66222221,0,0
3920598,13,0,,68,0,0,3,0,.66222221,0,0
3920649,759 M,0,,68,0,0,3,0,.66222221,0,0
3940495,306,0,,69,0,0,3,0,.46125001,0,0
3960087,189,0,,69,1,0,1,0,.46125001,1,0
3960258,32,0,,69,1,1,3,0,.46125001,0,0
3970254,62,0,,70,0,0,3,1,.33555555,0,0
3980235,768,0,,70,0,0,3,0,.33555555,0,0
3980375,175,1,0,70,0,0,3,1,.33555555,0,1
3980434,1470,0,,70,0,0,3,0,.33555555,0,0
3990519,801,0,,70,0,0,3,0,.33555555,0,0
4000297,42,3,1.0986123,71,0,0,3,0,.076250002,0,1
4010424,124,4,1.3862944,71,0,0,3,1,.076250002,0,1
4041042,71-498,0,,72,0,0,3,0,-.017777778,0,0
4050233,70-70,0,,72,1,1,3,0,-.017777778,0,0
4050936,71-754,0,,72,1,0,1,0,-.017777778,0,0
4050965,71-5686,0,,72,1,0,1,0,-.017777778,0,0
4051030,71-931,0,,72,1,1,1,0,-.017777778,0,0
4080125,71-308,0,,72,1,1,3,0,-.017777778,0,0
4090080,71-1612,0,,72,0,0,3,0,-.017777778,1,0
4120947,72-6012,0,,73,0,0,3,0,-.017777778,0,0
4120954,72-1350,0,,73,1,0,1,0,-.017777778,0,0
4120958,72-1409,0,,73,0,0,3,0,-.017777778,0,0
4130455,72-77,1,0,73,0,0,3,1,-.017777778,1,1
4130472,72-269,1,0,73,0,0,3,0,-.017777778,0,1
4130756,72-791,0,,73,0,0,3,0,-.017777778,0,0
4130825,72-620,0,,73,0,0,3,0,-.017777778,1,0
4130836,71-1315,1,0,73,0,0,3,0,-.017777778,0,1
4130903,70-10,0,,73,0,0,3,0,-.017777778,0,0
4140807,72-6690,0,,73,0,0,3,0,-.017777778,0,0
4140898,A-335,0,,73,1,0,1,0,-.017777778,0,0
4141045,73-5256,0,,73,1,0,1,0,-.017777778,0,0
4141052,A-435,0,,73,1,0,1,0,-.017777778,0,0
4170973,73-1174,0,,74,0,0,3,0,-.017777778,0,0
4180903,73-1404,0,,74,0,0,3,0,-.017777778,0,0
4180908,72-1359,0,,74,0,0,3,0,-.017777778,0,0
4190345,73-5845,3,1.0986123,74,0,0,3,0,-.017777778,0,1
4190917,73-1727,0,,74,0,0,3,0,-.017777778,0,0
4190926,73-6719,0,,74,0,0,3,0,-.017777778,0,0
4191075,73-6535,0,,74,0,0,3,0,-.017777778,0,0
4200738,73-662,1,0,75,1,1,3,0,-.12444445,0,1
4200799,73-1119,1,0,75,0,0,3,0,-.12444445,0,1
4210794,74-5116,0,,75,0,0,3,0,-.12444445,0,0
4210923,73-1973,0,,75,0,0,3,0,-.12444445,0,0
4210937,74-1037,0,,75,0,0,3,0,-.12444445,0,0
4220086,73-1933,0,,75,1,1,3,0,-.12444445,1,0
4230232,74-742,2,.69314718,76,0,0,3,0,-.12444445,0,1
4230362,74-942,0,,76,0,0,3,0,-.12444445,1,0
4231000,75-432,0,,75,0,0,3,0,-.12444445,0,0
4240636,73-861,0,,76,0,0,3,1,-.12444445,0,0
4240800,74-940,18,2.8903718,76,1,0,1,0,-.12444445,1,1
4250840,74-1599,1,0,76,1,0,1,0,-.12444445,0,1
4250917,75-5688,0,,76,1,0,1,0,-.12444445,0,0
4260794,74-1607,0,,76,0,0,3,0,-.12444445,1,0
4260913,75-1119,0,,76,0,0,3,0,-.12444445,0,0
4290305,75-657,1,0,77,1,0,1,0,-.12444445,0,1
4310471,75-1707,3,1.0986123,77,0,0,3,0,-.12444445,1,1
4310633,76-5206,2,.69314718,77,0,0,3,0,-.12444445,0,1
4310816,76-5200,0,,77,0,0,3,0,-.12444445,0,0
4340425,76-156,0,,78,0,0,3,0,-.12444445,0,0
4340429,76-558,3,1.0986123,78,0,0,3,0,-.12444445,0,1
4340975,77-5439,0,,77,0,0,3,0,-.12444445,0,0
4350909,77-5869,0,,78,0,0,3,0,-.12444445,0,0
4350934,77-5757,0,,78,1,0,1,0,-.12444445,0,0
4350938,A-807,0,,78,0,0,3,0,-.12444445,0,0
4360775,76-1624,0,,78,0,0,3,0,-.12444445,0,0
4360935,77-1490,0,,78,0,0,3,0,-.12444445,0,0
4380637,76-6513,2,.69314718,78,0,0,3,0,-.12444445,0,1
4380645,77-285,16,2.7725887,78,1,0,1,0,-.12444445,0,1
4400689,77-1662,0,,79,0,0,3,0,-.12444445,0,0
4450193,79-797,0,,80,1,0,1,0,-.12444445,0,0
4470727,78-1729,0,,80,1,1,3,0,-.12444445,1,0
4500944,80-484,0,,81,1,0,1,0,-.19888888,0,0
4510504,80-193,0,,81,0,0,3,0,-.19888888,0,0
4511022,80-1306,0,,81,0,0,3,0,-.19888888,0,0
4520615,80-710,0,,81,0,0,3,0,-.19888888,0,0
4540014,80-1942,0,,81,0,0,3,0,-.19888888,0,0
4580654,80-1012,4,1.3862944,82,0,0,3,0,-.19888888,1,1
4590498,81-799,0,,83,1,1,3,0,-.19888888,0,0
4640165,82-1448,0,,84,1,1,3,0,-.19888888,0,0
4720424,84-127,1,0,85,0,0,3,0,-.19888888,0,1
4720445,84-438,2,.69314718,85,0,0,3,1,-.19888888,0,1
4741037,85-586,0,,85,1,0,1,0,-.19888888,0,0
4741109,85-888,0,,86,0,0,3,0,-.22444445,0,0
4750809,85-1150,0,,86,0,0,3,0,-.22444445,0,0
3540457,475,0,,57,0,0,3,0,.37222221,0,0
3700421,468,5,1.6094379,62,0,0,3,0,.49555555,0,1
3830375,382,0,,66,0,0,3,0,.5511111,0,0
3840238,783,0,,66,1,0,1,0,.5511111,0,0
3840891,1011,0,,66,0,0,3,0,.5511111,0,0
3880443,21,0,,67,0,0,3,0,.66222221,0,0
3880446,72,0,,67,0,0,3,0,.66222221,0,0
3890040,193 M,1,0,67,0,0,3,0,.66222221,0,1
3970655,476,3,1.0986123,70,1,0,1,0,.33555555,0,1
4000470,19,0,,71,1,1,3,0,.076250002,0,0
4000494,47,1,0,71,0,0,3,0,.076250002,0,1
4020159,515,0,,71,1,1,3,0,.076250002,0,0
4020183,203,1,0,71,0,0,3,1,.076250002,0,1
4130001,71-1553,3,1.0986123,73,0,0,3,1,-.017777778,0,1
4130015,70-73,1,0,73,0,0,3,0,-.017777778,0,1
4130901,72-1139,0,,73,0,0,3,0,-.017777778,0,0
4130902,70-1,0,,73,0,0,3,0,-.017777778,0,0
4140885,72-1681,0,,73,0,0,3,0,-.017777778,0,0
4170957,73-6350,0,,74,0,0,3,0,-.017777778,0,0
4180906,70-102,0,,74,0,0,3,0,-.017777778,0,0
4180907,73-1366,0,,74,0,0,3,0,-.017777778,0,0
4180911,73-1280,0,,74,0,0,3,0,-.017777778,0,0
4190375,48 ORIG,0,,74,0,0,3,0,-.017777778,0,0
4190907,73-1562,0,,74,0,0,3,0,-.017777778,0,0
4191081,73-7014,0,,74,0,0,3,0,-.017777778,0,0
4200770,73-64,0,,75,1,0,1,0,-.12444445,0,0
4200901,74-481,0,,75,1,0,1,0,-.12444445,0,0
4210934,74-783,0,,75,0,0,3,0,-.12444445,0,0
4210940,74-793,0,,75,0,0,3,0,-.12444445,0,0
4220922,74-337,0,,75,0,0,3,0,-.12444445,1,0
4230212,74-5566,0,,76,1,0,1,0,-.12444445,0,0
4230336,74-206,0,,76,1,0,1,0,-.12444445,0,0
4240747,74-728,2,.69314718,76,0,0,3,1,-.12444445,0,1
4250946,75-436,0,,76,1,0,1,0,-.12444445,0,0
4290229,75-1264,2,.69314718,76,0,0,3,1,-.12444445,0,1
4290298,75-1267,0,,77,1,0,1,0,-.12444445,0,0
4290363,75-567,1,0,77,0,0,3,0,-.12444445,0,1
4291004,76-488,0,,76,0,0,3,0,-.12444445,0,0
4291053,76-5283,0,,77,0,0,3,0,-.12444445,0,0
4300112,75-1705,1,0,77,1,1,3,0,-.12444445,0,1
4300762,75-5952,1,0,77,0,0,3,0,-.12444445,0,1
4310174,74-635,0,,77,1,1,3,0,-.12444445,0,0
4320438,75-554,2,.69314718,77,0,0,3,0,-.12444445,0,1
4360149,77-37,0,,78,0,0,3,0,-.12444445,0,0
4360775,76-1604,0,,78,0,0,3,0,-.12444445,0,0
4370617,77-404,1,0,78,0,0,3,0,-.12444445,0,1
3540129,247,0,,57,1,0,1,0,.37222221,0,0
3620143,406 M,0,,60,0,0,3,0,.47666666,0,0
3630370,391,0,,60,1,0,1,0,.47666666,0,0
3630405,139,0,,60,1,0,1,0,.47666666,0,0
3810125,355,0,,65,0,0,3,0,.5511111,0,0
3820103,415,0,,65,0,0,3,0,.5511111,0,0
3820406,52,1,0,66,0,0,3,0,.5511111,0,1
3910585,898,0,,68,1,0,1,0,.66222221,0,0
3960398,190,1,0,70,1,0,1,0,.33555555,1,1
4011006,56,0,,71,1,0,1,0,.076250002,0,0
4020515,464,2,.69314718,71,0,0,3,0,.076250002,0,1
4040549,71-221,0,,72,0,0,3,0,-.017777778,0,0
4050093,70-28,0,,72,1,1,3,0,-.017777778,0,0
4050117,70-267,0,,72,1,1,3,0,-.017777778,0,0
4050127,70-5122,0,,72,0,0,3,0,-.017777778,0,0
4060621,71-1040,0,,72,0,0,3,0,-.017777778,0,0
4070203,71-6425,0,,72,0,0,3,0,-.017777778,0,0
4070245,71-5144,0,,72,0,0,3,0,-.017777778,0,0
4080665,70-57,8,2.0794415,72,1,1,3,0,-.017777778,0,1
4080845,71-5446,0,,72,0,0,3,0,-.017777778,0,0
4080901,71-1044,0,,72,0,0,3,0,-.017777778,0,0
4090001,72-35,0,,72,0,0,3,0,-.017777778,0,0
4091013,72-307,0,,72,0,0,3,0,-.017777778,0,0
4120391,72-606,0,,73,0,0,3,0,-.017777778,0,0
4120401,72-90,0,,73,1,1,3,0,-.017777778,0,0
4120755,72-147,1,0,73,0,0,3,0,-.017777778,1,1
4140005,72-1652,0,,73,1,1,3,0,-.017777778,1,0
4140538,72-1195,0,,74,0,0,3,0,-.017777778,1,0
4140941,72-6950,0,,73,1,0,1,0,-.017777778,0,0
4200128,73-1347,0,,75,0,0,3,0,-.12444445,0,0
4210599,74-548,1,0,75,1,1,3,0,-.12444445,1,1
4220405,74-428,1,0,75,0,0,3,1,-.12444445,0,1
4230012,75-4,0,,75,0,0,3,0,-.12444445,0,0
4230064,74-6738,0,,75,1,0,1,0,-.12444445,0,0
4260271,75-342,2,.69314718,76,1,1,3,0,-.12444445,0,1
4260925,75-928,0,,76,0,0,3,0,-.12444445,0,0
4270246,74-1542,4,1.3862944,76,1,0,1,0,-.12444445,0,1
4270524,74-6212,0,,76,1,0,1,0,-.12444445,1,0
4270539,75-817,7,1.9459101,76,0,0,3,0,-.12444445,0,1
4290413,75-212,0,,77,1,1,3,0,-.12444445,0,0
4291052,76-10,0,,77,1,0,1,0,-.12444445,0,0
4320098,75-871,0,,77,0,0,3,0,-.12444445,0,0
4351004,77-6288,0,,78,0,0,3,0,-.12444445,0,0
4370655,77-693,0,,78,1,1,3,0,-.12444445,0,0
4410281,77-922,6,1.7917595,79,1,0,1,0,-.12444445,1,1
4410792,78-1013,0,,79,1,0,1,0,-.12444445,0,0
4420092,78-1060,0,,79,0,0,3,0,-.12444445,0,0
4470231,78-6809,0,,80,0,0,3,0,-.12444445,1,0
4490302,79-938,0,,81,0,0,3,0,-.19888888,1,0
4490368,79-1420,0,,81,0,0,3,1,-.19888888,0,0
4490383,79-886,5,1.6094379,81,1,0,1,0,-.19888888,0,1
4500936,79-6309,0,,81,0,0,3,0,-.19888888,0,0
4510994,80-1160,0,,81,1,0,1,0,-.19888888,0,0
4540878,80-1838,0,,81,0,0,3,0,-.19888888,0,0
4541060,81-480,0,,81,0,0,3,0,-.19888888,0,0
4541064,81-646,0,,81,0,0,3,0,-.19888888,0,0
4550191,80-1431,1,0,82,0,0,3,0,-.19888888,0,1
4560353,80-895,4,1.3862944,82,0,0,3,0,-.19888888,0,1
4570202,80-1538,13,2.5649493,82,0,0,3,1,-.19888888,0,1
4580966,81-1577,0,,82,0,0,3,0,-.19888888,0,0
4591056,82-5335,0,,82,0,0,3,0,-.19888888,0,0
4610260,81-2150,6,1.7917595,83,0,0,3,1,-.19888888,0,1
4620640,81-1859,3,1.0986123,83,0,0,3,1,-.19888888,0,1
4630277,82-492,0,,83,0,0,3,0,-.19888888,0,0
4670354,82-1643,1,0,84,1,1,3,0,-.19888888,0,1
4680447,83-5596,0,,84,0,0,3,0,-.19888888,1,0
4690238,83-963,0,,85,0,0,3,0,-.19888888,0,0
4690908,84-5303,0,,84,0,0,3,0,-.19888888,0,0
4691123,84-591,0,,85,0,0,3,0,-.19888888,0,0
4711143,84-6601,0,,85,0,0,3,0,-.19888888,0,0
4720001,83-2129,0,,85,0,0,3,0,-.19888888,0,0
4770001,84-902,3,1.0986123,86,0,0,3,1,-.22444445,1,1
3510131,60,0,,56,1,0,1,0,.42399999,0,0
3520103,30,0,,56,0,0,3,0,.42399999,1,0
3550184,46,0,,57,1,0,1,0,.37222221,0,0
3620099,63,0,,60,1,1,3,0,.47666666,0,0
3620390,130,1,0,60,1,0,1,0,.47666666,0,1
3680448,56,0,,62,0,0,3,0,.49555555,1,0
3680448,57,0,,62,0,0,3,0,.49555555,1,0
3690662,773 M,0,,62,1,0,1,0,.49555555,0,0
3690749,128,0,,62,1,0,1,0,.49555555,0,0
3710184,222,0,,62,0,0,3,0,.49555555,0,0
3730061,715,0,,63,0,0,3,0,.49555555,0,0
3800513,65,1,0,65,1,0,1,0,.5511111,0,1
3830272,23,2,.69314718,66,1,0,1,0,.5511111,0,1
3840102,535,0,,66,1,1,3,0,.5511111,0,0
3930385,63,1,0,69,0,0,3,1,.46125001,1,1
3940831,642 M,0,,69,1,0,1,0,.46125001,0,0
4000517,65,0,,71,1,0,1,0,.076250002,1,0
4020509,840,0,,71,1,0,1,0,.076250002,0,0
4040006,70-60,1,0,71,0,0,3,0,.076250002,0,1
4060797,71-573,0,,72,1,1,3,0,-.017777778,0,0
4160663,73157,1,0,74,0,0,3,1,-.017777778,1,1
4190281,73-1072,0,,74,1,1,3,0,-.017777778,0,0
4190904,73-1526,0,,74,0,0,3,0,-.017777778,0,0
4191058,74-350,0,,74,0,0,3,0,-.017777778,0,0
4230882,74-1384,0,,75,0,0,3,0,-.12444445,0,0
4230883,74-1647,0,,75,0,0,3,0,-.12444445,0,0
4240554,74-1025,1,0,76,0,0,3,0,-.12444445,0,1
4310085,76-357,5,1.6094379,77,0,0,3,0,-.12444445,0,1
4310678,75-443,2,.69314718,77,0,0,3,0,-.12444445,1,1
4310720,76-404,2,.69314718,77,0,0,3,0,-.12444445,0,1
4310767,76-415,0,,77,0,0,3,0,-.12444445,0,0
4310783,75-1844,0,,77,1,1,3,0,-.12444445,0,0
4350001,77-88,0,,78,1,1,3,0,-.12444445,0,0
4390024,77-1792,0,,78,0,0,3,0,-.12444445,0,0
4390030,5 ORIG,0,,78,1,1,3,0,-.12444445,0,0
4390936,77-1545,0,,78,1,0,1,0,-.12444445,0,0
4420753,77-1497,1,0,79,0,0,3,0,-.12444445,0,1
4420922,78-6067,0,,79,0,0,3,0,-.12444445,0,0
4470649,79-67,0,,80,1,0,1,0,-.12444445,0,0
4550345,80-1781,1,0,82,1,0,1,0,-.19888888,0,1
4630880,82-6080,3,1.0986123,83,0,0,3,0,-.19888888,0,1
4700856,84-5004,0,,85,1,0,1,0,-.19888888,0,0
4740121,84-701,2,.69314718,85,1,1,3,0,-.19888888,1,1
3710542,87,0,,63,0,0,3,0,.49555555,1,0
4080238,69-5030,0,,72,0,0,3,0,-.017777778,0,0
4080238,69-5031,0,,72,0,0,3,0,-.017777778,0,0
4140992,72-1576,0,,74,0,0,3,0,-.017777778,0,0
4160021,72-1196,0,,74,1,0,1,0,-.017777778,1,0
4260290,75-455,0,,76,0,0,3,0,-.12444445,0,0
4290968,76-431,0,,76,0,0,3,0,-.12444445,0,0
4340356,76-1171,0,,78,0,0,3,0,-.12444445,0,0
4390461,77-6066,0,,79,0,0,3,0,-.12444445,0,0
4660294,82-1479,1,0,84,0,0,3,0,-.19888888,1,1
4700451,83-1492,0,,85,1,1,3,0,-.19888888,1,0
4700451,83-1633,0,,85,1,1,3,0,-.19888888,1,0
4700480,83-1032,3,1.0986123,85,1,1,3,0,-.19888888,1,1
4720511,84-335,0,,85,1,1,3,0,-.19888888,1,0
4030713,1873,0,,71,1,0,1,0,.076250002,0,0
4080234,71-6497,0,,72,0,0,3,0,-.017777778,0,0
4080913,70-5323,0,,72,0,0,3,0,-.017777778,0,0
4100113,70-18,0,,73,0,0,3,0,-.017777778,1,0
4140935,72-6612,0,,73,1,0,1,0,-.017777778,0,0
4180424,73-5284,1,0,74,1,0,1,0,-.017777778,0,1
4250262,75-623,0,,76,0,0,3,0,-.12444445,0,0
4250268,75-1038,0,,76,0,0,3,0,-.12444445,0,0
4260833,74-878,9,2.1972246,76,1,0,1,0,-.12444445,1,1
4270160,75-278,4,1.3862944,76,0,0,3,1,-.12444445,1,1
4270160,75-306,0,,76,0,0,3,0,-.12444445,1,0
4290060,74-6438,1,0,76,0,0,3,1,-.12444445,0,1
4300725,75-1221,0,,77,1,1,3,0,-.12444445,0,0
4340241,-3,0,,78,0,0,3,0,-.12444445,0,0
4340241,-4,0,,78,0,0,3,0,-.12444445,0,0
4410463,78-1223,0,,79,0,0,3,0,-.12444445,0,0
4410937,78-6163,0,,79,0,0,3,0,-.12444445,0,0
4491043,80-5058,0,,80,0,0,3,0,-.12444445,0,0
4520394,79-1517,0,,81,0,0,3,0,-.19888888,0,0
4520412,80-850,0,,81,0,0,3,0,-.19888888,1,0
4530914,80-6620,0,,81,0,0,3,0,-.19888888,0,0
4540339,81-17,0,,81,0,0,3,0,-.19888888,0,0
4591028,81-430,0,,82,0,0,3,0,-.19888888,0,0
4610095,81-1064,4,1.3862944,83,0,0,3,0,-.19888888,0,1
4630110,81-2276,0,,83,1,0,1,0,-.19888888,0,0
4680364,82-912,5,1.6094379,84,1,1,3,0,-.19888888,1,1
4680491,83-498,2,.69314718,84,0,0,3,0,-.19888888,0,1
4710419,84-5108,0,,85,1,0,1,0,-.19888888,0,0
4710459,84-1440,0,,85,0,0,3,0,-.19888888,0,0
4720353,84-518,5,1.6094379,85,0,0,3,0,-.19888888,0,1
3490129,210,0,,55,1,1,3,0,.36000001,0,0
4000870,5122,0,,70,0,0,3,0,.33555555,0,0
4010931,569,0,,71,0,0,3,0,.076250002,0,0
4090036,57 ORIG,0,,72,0,0,3,0,-.017777778,0,0
4110924,72-1025,0,,73,0,0,3,0,-.017777778,0,0
4180323,72-617,0,,74,0,0,3,0,-.017777778,0,0
4200997,74-821,0,,75,1,0,1,0,-.12444445,0,0
4260465,36 ORIG,0,,76,0,0,3,0,-.12444445,0,0
4290545,75-1510,1,0,77,0,0,3,1,-.12444445,1,1
4460055,77-1844,2,.69314718,80,0,0,3,1,-.12444445,1,1
4470557,79-565,4,1.3862944,80,0,0,3,0,-.12444445,0,1
4550129,80-1067,0,,82,1,1,3,0,-.19888888,0,0
4560045,80-1285,0,,82,0,0,3,0,-.19888888,0,0
4730753,83-2148,0,,85,0,0,3,0,-.19888888,0,0
3540393,426,0,,57,0,0,3,0,.37222221,0,0
3550175,473,0,,57,1,1,3,0,.37222221,0,0
3680035,48,1,0,61,0,0,3,0,.47666666,0,1
3950006,65,2,.69314718,69,1,0,1,0,.46125001,1,1
4330036,76-15,3,1.0986123,77,0,0,3,0,-.12444445,0,1
4351018,77-6359,0,,78,0,0,3,0,-.12444445,0,0
4390551,77-753,6,1.7917595,79,0,0,3,0,-.12444445,0,1
4440472,78-1327,0,,80,0,0,3,0,-.12444445,0,0
4440490,78-1323,2,.69314718,80,0,0,3,0,-.12444445,1,1
4450573,78-5421,0,,80,0,0,3,0,-.12444445,0,0
4490905,79-6512,0,,80,0,0,3,0,-.12444445,0,0
4550967,81-189,0,,82,0,0,3,0,-.19888888,0,0
4550976,81-933,0,,82,0,0,3,0,-.19888888,0,0
4560615,80-1735,2,.69314718,82,1,1,3,0,-.19888888,0,1
4650624,82-862,4,1.3862944,84,0,0,3,1,-.19888888,0,1
4650638,81-2149,0,,84,0,0,3,0,-.19888888,0,0
4660364,82-1862,0,,84,0,0,3,0,-.19888888,0,0
4710409,83-2143,1,0,85,0,0,3,1,-.19888888,0,1
3460338,27,0,,53,0,0,3,0,.38777778,0,0
3460346,22,0,,53,0,0,3,0,.38777778,0,0
3480019,23,0,,54,1,0,1,0,.31125,1,0
3480336,406,1,0,55,0,0,3,0,.36000001,0,1
3500299,281,0,,56,1,1,3,0,.42399999,0,0
3520082,25,0,,56,1,0,1,0,.42399999,0,0
3570001,234,0,,58,1,1,3,0,.38499999,0,0
3570116,481,0,,58,1,0,1,0,.38499999,1,0
3640001,74,0,,60,0,0,3,0,.47666666,1,0
3650570,44,0,,61,0,0,3,0,.47666666,0,0
3690038,83,0,,62,1,0,1,0,.49555555,0,0
3690506,158,0,,62,0,0,3,0,.49555555,0,0
3700723,1191 M,0,,62,1,0,1,0,.49555555,0,0
3890089,306 M,0,,67,0,0,3,0,.66222221,0,0
3950001,672,0,,69,1,1,3,0,.46125001,0,0
4020637,5175,0,,71,0,0,3,0,.076250002,0,0
4090048,71-895,0,,72,1,1,3,0,-.017777778,0,0
4090057,71-496,0,,72,0,0,3,0,-.017777778,0,0
4090363,71-830,0,,73,0,0,3,0,-.017777778,0,0
4120507,72-658,0,,73,0,0,3,0,-.017777778,0,0
4190059,73-5768,0,,74,0,0,3,0,-.017777778,0,0
4190065,73-300,0,,74,1,1,3,0,-.017777778,0,0
4190065,73-480,0,,74,1,0,1,0,-.017777778,0,0
4190090,73-858,0,,74,0,0,3,0,-.017777778,0,0
4231068,75-481,0,,76,0,0,3,0,-.12444445,0,0
4370911,77-6539,0,,78,0,0,3,0,-.12444445,0,0
4400147,77-1134,24,3.1780539,79,1,0,1,0,-.12444445,0,1
4410458,77-154,0,,79,0,0,3,0,-.12444445,0,0
4430916,79-145,0,,79,0,0,3,0,-.12444445,0,0
4440051,78-740,0,,79,1,1,3,0,-.12444445,1,0
4440085,78-5937,2,.69314718,79,0,0,3,0,-.12444445,0,1
4460989,79-6121,0,,80,0,0,3,0,-.12444445,0,0
4490064,-1,0,,80,1,1,3,0,-.12444445,0,0
4490408,5 ORIG,0,,81,0,0,3,0,-.19888888,0,0
4530454,80-328,2,.69314718,81,0,0,3,1,-.19888888,0,1
4580375,81-280,4,1.3862944,82,0,0,3,0,-.19888888,0,1
4640078,83-131,0,,83,0,0,3,0,-.19888888,0,0
4660109,82-1167,2,.69314718,84,1,1,3,0,-.19888888,0,1
4660978,83-1187,0,,84,0,0,3,0,-.19888888,0,0
4670138,82-629,3,1.0986123,84,0,0,3,1,-.19888888,0,1
4670167,83-838,0,,84,1,1,3,0,-.19888888,0,0
4670180,83-128,2,.69314718,84,1,1,3,0,-.19888888,0,1
4670867,83-185,3,1.0986123,84,0,0,3,1,-.19888888,1,1
4681246,84-5383,0,,84,0,0,3,0,-.19888888,0,0
4730052,84-194,0,,85,1,1,3,0,-.19888888,0,0
4750134,84-1198,1,0,86,0,0,3,1,-.22444445,0,1
4750157,84-1321,2,.69314718,86,0,0,3,0,-.22444445,0,1
4761187,85-1593,0,,86,0,0,3,0,-.22444445,0,0
