dyadid,year,start,stop,futime,dispute,allies,contig,trade,growth,democracy,capratio
2830,1977,12,13,21,0,0,0,.001,.018,-.2,1.3896
2830,1978,13,14,21,0,0,0,.001,.0422,-.2,1.3516
2830,1979,14,15,21,0,0,0,.0012,.031,-.2,1.2573
2830,1980,15,16,21,0,0,0,.0016,.0144,-.2,1.2735
2830,1981,16,17,21,0,0,0,.0018,.0043,-.2,1.2804
2830,1982,17,18,21,0,0,0,.0018,-.0121,-.2,1.1089
2830,1983,18,19,21,0,0,0,.0018,.0032,-.2,2.1146
2830,1984,19,20,21,0,0,0,.002,.021,-.2,2.2579
2830,1985,20,21,21,0,0,0,.002,.0378,-.2,2.3012
2840,1951,0,1,35,0,1,0,.0018,.0171,.5,.931
2840,1952,1,2,35,0,1,0,.002,.0259,.5,.9394
2840,1953,2,3,35,0,1,0,.0016,.025,.5,.9411
2840,1954,3,4,35,0,1,0,.0018,.0063,.5,.8379
2840,1955,4,5,35,0,1,0,.0016,.0209,.5,.8092
2840,1956,5,6,35,0,1,0,.0016,.0149,.5,.7858999
2840,1957,6,7,35,0,1,0,.0014,.0206,.5,.7266001
2840,1958,7,8,35,0,1,0,.0014,-.0081,.5,.669
2840,1959,8,9,35,0,1,0,.0014,.0053,.5,.6557
2840,1960,9,10,35,0,1,0,.0012,.0093,.5,.638
2840,1961,10,11,35,0,1,0,.0012,.0202,.5,.6669
2840,1962,11,12,35,0,1,0,.0012,.0179,.5,.669
2840,1963,12,13,35,0,1,0,.001,.0234,.5,.6564
2840,1964,13,14,35,0,1,0,.0012,.0208,.5,.5883
2840,1965,14,15,35,0,1,0,.0012,.0102,.5,.5018
2840,1966,15,16,35,0,1,0,.001,.0065,.5,.6033
2840,1967,16,17,35,0,1,0,.001,.0274,.5,.5944
2840,1968,17,18,35,0,1,0,.001,.0314,.5,.5782
2840,1969,18,19,35,0,1,0,.001,.023,.2,.5572
2840,1970,19,20,35,0,1,0,.0008,.0145,.2,.5029
2840,1971,20,21,35,0,1,0,.0008,.0094,.2,.4998
2840,1972,21,22,35,0,1,0,.0008,.0146,-.9,.4884
2840,1973,22,23,35,0,1,0,.0008,.0301,-.9,.4518
2840,1974,23,24,35,0,1,0,.0008,.0196,-.9,.4211
2840,1975,24,25,35,0,1,0,.0014,-.0023,-.9,.3932
2840,1976,25,26,35,0,1,0,.001,.0001,-.9,.3716
2840,1977,26,27,35,0,0,0,.001,.018,-.9,.3505
2840,1978,27,28,35,0,1,0,.001,.0248,-.9,.3433
2840,1979,28,29,35,0,0,0,.001,.0301,-.9,.3361
2840,1980,29,30,35,0,1,0,.0012,.0144,-.9,.3199
2840,1981,30,31,35,0,1,0,.0014,.0043,-.8,.3265
2840,1982,31,32,35,0,1,0,.0012,-.0121,-.7,.3051
2840,1983,32,33,35,0,1,0,.0012,.0032,-.6,.5354
2840,1984,33,34,35,0,1,0,.0012,-.0286,-.6,.6415
2840,1985,34,35,35,0,1,0,.0012,-.0606,-.6,.4645
2850,1963,0,1,23,0,0,0,.0004,-.0734,-.5,.16
2850,1964,1,2,23,0,0,0,.0004,-.0308,-.5,.1518
2850,1965,2,3,23,0,0,0,.0004,-.0259,-.5,.0164
2850,1966,3,4,23,0,0,0,.0004,.0006,-.6,.1702
2850,1967,4,5,23,0,0,0,.0004,-.0019,-.7,.1645
2850,1968,5,6,23,0,0,0,.0004,.019,-.7,.1567
2850,1969,6,7,23,0,0,0,.0004,.023,-.7,.156
2850,1970,7,8,23,0,0,0,.0004,.0145,-.7,.143
2850,1971,8,9,23,0,0,0,.0004,.0094,-.7,.1524
2850,1972,9,10,23,0,0,0,.0004,.0152,-.7,.1474
2850,1973,10,11,23,0,0,0,.0004,.0318,-.7,.1422
2850,1974,11,12,23,0,0,0,.0008,.0196,-.7,.1106
2850,1975,12,13,23,0,0,0,.0016,-.0023,-.7,.1309
2850,1976,13,14,23,0,0,0,.002,.0001,-.7,.1284
2850,1977,14,15,23,0,0,0,.0024,.018,-.7,.124
2850,1978,15,16,23,0,0,0,.0022,.0422,-.7,.1237
2850,1979,16,17,23,0,0,0,.002,.031,-.7,.1242
2850,1980,17,18,23,0,0,0,.002,.0144,-.7,.1182
2850,1981,18,19,23,0,0,0,.0026,.0043,-.7,.1175
2850,1982,19,20,23,0,0,0,.0026,-.0121,-.7,.1106
2850,1983,20,21,23,0,0,0,.002,.0032,-.7,.185
2850,1984,21,22,23,0,0,0,.002,-.0028,-.7,.2178
2850,1985,22,23,23,0,0,0,.0018,.006,-.7,.1635
2900,1951,0,1,35,0,1,0,.0008,-.0379,1,.4266
2900,1952,1,2,35,0,1,0,.0016,-.038,1,.4195
2900,1953,2,3,35,0,1,0,.001,.0114,1,.4159
2900,1954,3,4,35,0,1,0,.0008,.0063,1,.3579
2900,1955,4,5,35,0,1,0,.0008,.0209,1,.3736
2900,1956,5,6,35,0,1,0,.0008,.0149,1,.37
2900,1957,6,7,35,0,1,0,.0008,.0005,1,.3579
2900,1958,7,8,35,0,1,0,.0008,-.0081,1,.322
2900,1959,8,9,35,0,1,0,.0008,.0053,1,.3222
2900,1960,9,10,35,0,1,0,.001,.0093,1,.3111
2900,1961,10,11,35,0,1,0,.0012,.0086,1,.3025
2900,1962,11,12,35,0,1,0,.001,.0122,1,.2991
2900,1963,12,13,35,0,1,0,.0014,.0234,1,.2939
2900,1964,13,14,35,0,1,0,.0014,.0353,1,.2864
2900,1965,14,15,35,0,1,0,.0016,.0334,1,.2411
2900,1966,15,16,35,0,1,0,.0016,.0297,1,.2743
2900,1967,16,17,35,0,1,0,.0014,.0184,1,.2619
2900,1968,17,18,35,0,1,0,.0016,.0314,1,.2632
2900,1969,18,19,35,0,1,0,.0016,.023,1,.2607
2900,1970,19,20,35,0,1,0,.0016,.0145,1,.2394
2900,1971,20,21,35,0,1,0,.0016,.0094,1,.233
2900,1972,21,22,35,0,1,0,.0016,.0143,1,.2343
2900,1973,22,23,35,0,1,0,.0014,.0231,1,.2252
2900,1974,23,24,35,0,1,0,.0018,.0175,1,.2118
2900,1975,24,25,35,0,1,0,.0022,-.0023,1,.195
2900,1976,25,26,35,0,1,0,.002,.0001,1,.193
2900,1977,26,27,35,0,1,0,.002,.011,1,.1983
2900,1978,27,28,35,0,1,0,.0018,.0163,1,.2008
2900,1979,28,29,35,0,1,0,.0022,.0176,1,.2023
2900,1980,29,30,35,0,1,0,.0024,.0144,1,.1902
2900,1981,30,31,35,0,1,0,.0026,.0043,1,.1923
2900,1982,31,32,35,0,1,0,.0026,-.0121,1,.1761
2900,1983,32,33,35,0,1,0,.0022,-.0054,1,.4126
2900,1984,33,34,35,0,1,0,.0018,.0103,1,.4613
2900,1985,34,35,35,0,1,0,.002,.0252,1,.2759
2910,1976,0,1,10,0,0,0,0,-.0238,1,9.0231
2910,1977,1,2,10,0,0,0,0,-.0282,1,9.0092
2910,1978,2,3,10,0,0,0,0,-.009,1,7.9738
2910,1979,3,4,10,0,0,0,0,.0135,1,7.8678
2910,1980,4,5,10,0,0,0,0,.0059,1,7.5566
2910,1981,5,6,10,0,0,0,0,-.0202,1,7.7219
2910,1982,6,7,10,0,0,0,0,-.0313,1,7.6467
2910,1983,7,8,10,0,0,0,0,-.0211,1,13.3328
2910,1984,8,9,10,0,0,0,0,-.0185,1,50.3955
2910,1985,9,10,10,0,0,0,0,-.0114,1,44.6527
2920,1951,0,1,35,0,1,0,.0004,-.0667,1,3.662
2920,1952,1,2,35,0,1,0,.0004,-.0241,1,3.5185
2920,1953,2,3,35,0,1,0,.0004,-.0141,1,3.5138
2920,1954,3,4,35,0,1,0,.0002,.0063,1,3.2048
2920,1955,4,5,35,0,1,0,.0002,.0209,1,3.238
2920,1956,5,6,35,0,1,0,.0002,.0149,1,3.1758
2920,1957,6,7,35,0,1,0,.0002,.0167,1,3.0625
2920,1958,7,8,35,0,1,0,.0002,-.0081,1,2.9554
2920,1959,8,9,35,0,1,0,.0004,.0053,1,2.9016
2920,1960,9,10,35,0,1,0,.0004,.0093,1,2.8065
2920,1961,10,11,35,0,1,0,.0004,.0202,1,2.7525
2920,1962,11,12,35,0,1,0,.0004,.0179,1,2.8625
2920,1963,12,13,35,0,1,0,.0004,.0139,1,2.8302
2920,1964,13,14,35,0,1,0,.0004,.0292,1,2.6551
2920,1965,14,15,35,0,1,0,.0004,.0354,1,2.4022
2920,1966,15,16,35,0,1,0,.0004,.0289,1,2.6947
2920,1967,16,17,35,0,1,0,.0004,.0014,1,2.7384
2920,1968,17,18,35,0,1,0,.0004,-.0095,1,2.8662
2920,1969,18,19,35,0,1,0,.0004,.0053,1,2.8858
2920,1970,19,20,35,0,1,0,.0004,.0145,1,2.7035
2920,1971,20,21,35,0,1,0,.0004,.0094,1,2.737
2920,1972,21,22,35,0,1,0,.0004,.0152,1,2.6304
2920,1973,22,23,35,0,1,0,.0004,.0318,1,2.4863
2920,1974,23,24,35,0,1,0,.0006,.0196,1,2.3698
2920,1975,24,25,35,0,1,0,.0006,-.0023,1,2.3229
2920,1976,25,26,35,0,1,0,.0004,.0001,1,2.3354
2920,1977,26,27,35,0,1,0,.0004,-.0201,1,2.3342
2920,1978,27,28,35,0,1,0,.0004,-.0197,1,2.3413
2920,1979,28,29,35,0,1,0,.0004,-.0179,1,2.3211
2920,1980,29,30,35,0,1,0,.0006,-.0085,1,2.2982
2920,1981,30,31,35,0,1,0,.0006,.0043,1,2.4129
2920,1982,31,32,35,0,1,0,.0006,-.0121,1,2.157
2920,1983,32,33,35,0,1,0,.0006,.0032,1,5.5674
2920,1984,33,34,35,0,1,0,.0004,.0148,1,6.1801
2920,1985,34,35,35,0,1,0,.0004,.0252,1,6.5523
20200,1951,0,1,35,0,1,0,.0162,.0085,1,.0386
20200,1952,1,2,35,0,1,0,.0184,.0147,1,.036
20200,1953,2,3,35,0,1,0,.02,.0225,1,.0349
20200,1954,3,4,35,0,1,0,.0194,.0055,1,.0376
20200,1955,4,5,35,0,1,0,.0162,.0087,1,.0343
20200,1956,5,6,35,0,1,0,.0186,.0214,1,.0324
20200,1957,6,7,35,0,1,0,.0194,.0212,1,.0329
20200,1958,7,8,35,0,1,0,.0178,.0093,1,.0332
20200,1959,8,9,35,0,1,0,.0166,-.0024,1,.0305
20200,1960,9,10,35,0,1,0,.0166,-.0017,1,.0304
20200,1961,10,11,35,0,1,0,.0176,.0022,1,.0292
20200,1962,11,12,35,0,1,0,.0164,.0147,1,.028
20200,1963,12,13,35,0,1,0,.015,.0191,1,.0272
20200,1964,13,14,35,0,1,0,.0144,.0285,1,.0267
20200,1965,14,15,35,0,1,0,.0158,.0333,1,.0256
20200,1966,15,16,35,0,1,0,.0156,.026,1,.0256
20200,1967,16,17,35,0,1,0,.0142,.0169,1,.0249
20200,1968,17,18,35,0,1,0,.0138,.0244,1,.0238
20200,1969,18,19,35,0,1,0,.0128,.0226,1,.0242
20200,1970,19,20,35,0,1,0,.0126,.0249,1,.0226
20200,1971,20,21,35,0,1,0,.0138,.0156,1,.0238
20200,1972,21,22,35,0,1,0,.0132,.0121,1,.0233
20200,1973,22,23,35,0,1,0,.0124,.027,1,.0229
20200,1974,23,24,35,0,1,0,.0126,.0078,1,.0213
20200,1975,24,25,35,0,1,0,.0146,.0141,1,.0206
20200,1976,25,26,35,0,1,0,.0118,.0008,1,.0202
20200,1977,26,27,35,0,1,0,.0114,.0166,1,.0195
20200,1978,27,28,35,0,1,0,.0108,.0325,1,.019
20200,1979,28,29,35,0,1,0,.01,.0322,1,.019
20200,1980,29,30,35,0,1,0,.0108,.0046,1,.0179
20200,1981,30,31,35,0,1,0,.0114,-.0011,1,.018
20200,1982,31,32,35,0,1,0,.01,-.0051,1,.0176
20200,1983,32,33,35,0,1,0,.008,.0142,1,.0217
20200,1984,33,34,35,0,1,0,.0068,.0153,1,.0208
20200,1985,34,35,35,0,1,0,.0066,.0313,1,.0165
20220,1951,0,1,35,0,1,0,.001,.0085,1,.0215
20220,1952,1,2,35,0,1,0,.0018,.0269,1,.0209
20220,1953,2,3,35,0,1,0,.002,.0225,1,.0199
20220,1954,3,4,35,0,1,0,.0012,.0055,1,.0222
20220,1955,4,5,35,0,1,0,.0012,.0087,1,.0209
20220,1956,5,6,35,0,1,0,.0016,.0214,1,.0216
20220,1957,6,7,35,0,1,0,.0018,.0335,1,.023
20220,1958,7,8,35,0,1,0,.0016,.0103,.5,.025
20220,1959,8,9,35,0,1,0,.0016,-.0024,.5,.0237
20220,1960,9,10,35,0,1,0,.0016,-.0017,.5,.0245
20220,1961,10,11,35,0,1,0,.002,.0022,.5,.0223
20220,1962,11,12,35,0,1,0,.0018,.0147,.5,.0218
20220,1963,12,13,35,0,1,0,.0014,.0286,.5,.0209
20220,1964,13,14,35,0,1,0,.0014,.045,.5,.0205
20220,1965,14,15,35,0,1,0,.0018,.044,.5,.0188
20220,1966,15,16,35,0,1,0,.002,.047,.5,.0194
20220,1967,16,17,35,0,1,0,.002,.0367,.5,.0193
20220,1968,17,18,35,0,1,0,.0018,.0332,.5,.0185
20220,1969,18,19,35,0,1,0,.0018,.0304,.8,.0192
20220,1970,19,20,35,0,1,0,.002,.0277,.8,.0178
20220,1971,20,21,35,0,1,0,.002,.0312,.8,.0194
20220,1972,21,22,35,0,1,0,.0022,.0121,.8,.0193
20220,1973,22,23,35,0,1,0,.0024,.027,.8,.0197
20220,1974,23,24,35,0,1,0,.0028,.0078,.8,.0193
20220,1975,24,25,35,0,1,0,.0036,.0205,.8,.0179
20220,1976,25,26,35,0,1,0,.0032,.017,.8,.0188
20220,1977,26,27,35,0,1,0,.0034,.0188,.8,.0183
20220,1978,27,28,35,0,1,0,.003,.032,.8,.018
20220,1979,28,29,35,0,1,0,.0032,.0288,.8,.0183
20220,1980,29,30,35,0,1,0,.0032,.0046,.8,.0182
20220,1981,30,31,35,0,1,0,.0036,.015,.8,.017
20220,1982,31,32,35,0,1,0,.0032,-.0039,.8,.017
20220,1983,32,33,35,0,1,0,.0026,.004,.8,.0363
20220,1984,33,34,35,0,1,0,.003,.003,.8,.0191
20220,1985,34,35,35,0,1,0,.003,.0003,.8,.0172
20365,1952,0,1,34,0,0,0,.0004,-.0032,-.9,.1081
20365,1981,0,1,34,0,0,0,.001,.0112,-.7,.1349
20365,1982,1,2,34,0,0,0,.001,-.0039,-.7,.1434
20365,1953,1,2,34,0,0,0,0,.0088,-.7,.1103
20365,1983,2,3,34,0,0,0,.001,.0175,-.7,.1997
20365,1955,3,4,34,0,0,0,0,.0087,-.7,.1231
20365,1984,3,4,34,0,0,0,.0008,.0153,-.7,.108
20365,1985,4,5,34,0,0,0,.0008,.0273,-.7,.1508
20365,1956,4,5,34,0,0,0,0,.0214,-.7,.1142
20365,1957,5,6,34,0,0,0,.0002,.0335,-.7,.1161
20365,1958,6,7,34,0,0,0,0,.0103,-.7,.1247
20365,1959,7,8,34,0,0,0,0,-.0024,-.7,.1218
20365,1960,8,9,34,0,0,0,0,-.0017,-.7,.1255
20365,1961,9,10,34,0,0,0,0,.0022,-.7,.1262
20365,1962,10,11,34,0,0,0,.0002,.0147,-.7,.1302
20365,1963,11,12,34,0,0,0,0,.0187,-.7,.1299
20365,1964,12,13,34,0,0,0,.0006,.0317,-.7,.1283
20365,1965,13,14,34,0,0,0,.0008,.044,-.7,.1104
20365,1966,14,15,34,0,0,0,.0006,.0472,-.7,.133
20365,1967,15,16,34,0,0,0,.0008,.0367,-.7,.1373
20365,1968,16,17,34,0,0,0,.0004,.0332,-.7,.1321
20365,1969,17,18,34,0,0,0,.0002,.0304,-.7,.1381
20365,1970,18,19,34,0,0,0,0,.0277,-.7,.1309
20365,1971,19,20,34,0,0,0,.0002,.0312,-.7,.1431
20365,1972,20,21,34,0,0,0,.0002,.0121,-.7,.1377
20365,1973,21,22,34,0,0,0,.0004,.027,-.7,.1373
20365,1974,22,23,34,0,0,0,.0004,.0078,-.7,.1335
20365,1975,23,24,34,0,0,0,0,.0257,-.7,.1375
20365,1976,24,25,34,0,0,0,.0004,.0156,-.7,.1396
20365,1977,25,26,34,0,0,0,.0006,.0127,-.7,.1376
20365,1978,26,27,34,0,0,0,.0004,.0188,-.7,.1359
20365,1979,27,28,34,0,0,0,.0004,.0147,-.7,.132
20365,1980,28,29,34,1,0,0,.0006,.0046,-.7,.1311
20710,1951,0,1,35,1,0,0,.0002,.0085,-.8,.054
20710,1954,0,1,35,0,0,0,0,.0055,-.8,.0545
20710,1955,1,2,35,0,0,0,0,.0087,-.8,.0541
20710,1956,2,3,35,0,0,0,0,.0214,-.8,.0567
20710,1957,3,4,35,0,0,0,0,.0335,-.8,.0612
20710,1958,4,5,35,0,0,0,0,.0103,-.8,.0711
20710,1959,5,6,35,0,0,0,0,-.0024,-.8,.072
20710,1960,6,7,35,0,0,0,0,-.0017,-.8,.0858
20710,1961,7,8,35,0,0,0,.0002,-.1183,-.8,.0787
20710,1962,8,9,35,0,0,0,.0014,-.1231,-.8,.0791
20710,1963,9,10,35,0,0,0,.0012,-.0891,-.8,.0825
20710,1964,10,11,35,0,0,0,.0008,.0406,-.8,.0815
20710,1965,11,12,35,0,0,0,.001,.044,-.9,.0819
20710,1966,12,13,35,0,0,0,.0006,.0472,-.9,.0773
20710,1967,13,14,35,0,0,0,.001,.0367,-.9,.0755
20710,1968,14,15,35,0,0,0,.0006,-.0103,-.9,.0751
20710,1969,15,16,35,0,0,0,.001,-.0058,-.9,.0797
20710,1970,16,17,35,0,0,0,.0006,.0277,-.8,.0773
20710,1971,17,18,35,0,0,0,.0006,.0312,-.8,.0917
20710,1972,18,19,35,0,0,0,.0006,.0121,-.8,.0901
20710,1973,19,20,35,0,0,0,.0008,.027,-.8,.0908
20710,1974,20,21,35,0,0,0,.0008,.0078,-.8,.0901
20710,1975,21,22,35,0,0,0,.0012,.0305,-.8,.0906
20710,1976,22,23,35,0,0,0,.0008,-.004,-.8,.0934
20710,1977,23,24,35,0,0,0,.0006,.0185,-.7,.0963
20710,1978,24,25,35,0,0,0,.0006,.0375,-.7,.1007
20710,1979,25,26,35,0,0,0,.001,.0334,-.7,.0975
20710,1980,26,27,35,0,0,0,.001,.0046,-.7,.0943
20710,1981,27,28,35,0,0,0,.001,.0191,-.7,.0957
20710,1982,28,29,35,0,0,0,.0012,-.0039,-.7,.0989
20710,1983,29,30,35,0,0,0,.001,.0175,-.7,.1434
20710,1984,30,31,35,0,0,0,.0012,.0153,-.7,.1148
20710,1985,31,32,35,0,0,0,.0008,.0357,-.7,.1525
41042,1964,0,1,24,0,1,1,0,0,-.9,.0151
41042,1962,0,1,24,0,1,1,0,-.0066,-.9,.0146
41042,1965,1,2,24,0,1,1,0,-.0222,-.9,.0147
41042,1966,2,3,24,0,1,1,0,-.001,-.9,.014
41042,1967,3,4,24,0,1,1,.0002,-.0173,-.9,.0152
41042,1968,4,5,24,0,1,1,.0002,-.0219,-.9,.0154
41042,1969,5,6,24,0,1,1,.0002,-.0163,-.9,.0158
41042,1970,6,7,24,0,1,1,0,.0028,-.9,.0163
41042,1971,7,8,24,0,1,1,.0002,.0232,-1,.016
41042,1972,8,9,24,0,1,1,.0002,.0151,-1,.0165
41042,1973,9,10,24,0,1,1,0,.0072,-1,.0164
41042,1974,10,11,24,0,1,1,.0004,-.0038,-1,.0164
41042,1975,11,12,24,0,1,1,.0002,-.0138,-1,.0162
41042,1976,12,13,24,0,1,1,.0004,.0228,-1,.0164
41042,1977,13,14,24,0,1,1,.0006,.0104,-.9,.0163
41042,1978,14,15,24,0,1,1,.0006,.0191,-.9,.0161
41042,1979,15,16,24,0,1,1,.0006,.0091,-.9,.0163
41042,1980,16,17,24,0,1,1,.0006,.0037,-.9,.016
41042,1981,17,18,24,0,1,1,.0012,.0017,-.9,.0155
41042,1982,18,19,24,0,1,1,.0006,-.0085,-.9,.0156
41042,1983,19,20,24,0,1,1,.0006,-.0396,-.9,.0144
41042,1984,20,21,24,0,1,1,.0014,-.0392,-.9,.0149
41042,1985,21,22,24,0,1,1,.0014,-.0219,-.9,.0136
41051,1962,0,1,24,0,0,1,.0002,-.0066,-.9,.0199
41051,1963,1,2,24,0,0,1,.0008,-.0125,-.9,.0196
41051,1964,2,3,24,0,0,1,.0008,0,-.9,.0174
41051,1965,3,4,24,0,0,1,.0006,-.0076,-.9,.0189
41051,1966,4,5,24,0,0,1,.0012,-.001,-.9,.0199
41051,1967,5,6,24,0,0,1,.0008,-.0173,-.9,.0185
41051,1968,6,7,24,0,0,1,.0004,-.0219,-.9,.0185
41051,1969,7,8,24,0,0,1,.0004,-.0163,-.9,.0189
41051,1970,8,9,24,0,0,1,.0002,.0028,-.9,.0171
41051,1971,9,10,24,0,0,1,.0002,.0232,-1,.0169
41051,1972,10,11,24,0,0,1,.0004,.0151,-1,.0166
41051,1973,11,12,24,0,0,1,.0002,.0072,-1,.0155
41051,1974,12,13,24,0,0,1,.0002,-.0038,-1,.0161
41051,1975,13,14,24,0,0,1,.0002,-.0138,-1,.017
41051,1976,14,15,24,0,0,1,.0002,-.0289,-1,.0181
41051,1977,15,16,24,0,0,1,.0006,-.0381,-.9,.0185
41051,1978,16,17,24,0,0,1,.0006,-.0452,-.9,.0205
41051,1979,17,18,24,0,0,1,.001,-.0353,-.9,.0195
41051,1980,18,19,24,0,0,1,.0004,-.0411,-.9,.0181
41051,1981,19,20,24,0,0,1,.0002,-.0327,-.9,.0191
41051,1982,20,21,24,0,0,1,.0002,-.014,-.9,.0196
41051,1983,21,22,24,0,0,1,.0002,-.0396,-.9,.0288
41051,1984,22,23,24,0,0,1,.0002,-.0392,-.9,.029
41051,1985,23,24,24,0,0,1,.0002,-.0194,-.9,.0337
41200,1964,0,1,25,0,1,0,0,0,-.9,1.009
41200,1961,0,1,25,0,1,0,0,-.0521,-.8,1.0891
41200,1965,1,2,25,0,1,0,0,-.0076,-.9,.9199
41200,1962,1,2,25,0,1,0,0,-.0066,-.9,1.0339
41200,1966,2,3,25,0,1,0,0,-.001,-.9,.885
41200,1963,2,3,25,1,1,0,0,-.0125,-.9,.9962
41200,1967,3,4,25,0,1,0,0,-.0173,-.9,.9256
41200,1968,4,5,25,0,1,0,0,-.0219,-.9,.8973
41200,1969,5,6,25,0,1,0,0,-.0163,-.9,.8728
41200,1970,6,7,25,0,1,0,0,.0028,-.9,.8609
41200,1971,7,8,25,0,1,0,0,.0156,-1,.8124
41200,1972,8,9,25,0,1,0,0,.0151,-1,.8116
41200,1973,9,10,25,0,1,0,0,.0072,-1,.7801999
41200,1974,10,11,25,0,1,0,0,-.0038,-1,.7285
41200,1975,11,12,25,0,1,0,0,-.0138,-1,.7031
41200,1976,12,13,25,0,1,0,0,.0008,-1,.6755
41200,1977,13,14,25,0,1,0,0,.0155,-.9,.6468
41200,1978,14,15,25,0,1,0,0,.0325,-.9,.6196
41200,1979,15,16,25,0,1,0,0,.0224,-.9,.6226
41200,1980,16,17,25,0,1,0,0,.0165,-.9,.579
41200,1981,17,18,25,0,1,0,0,-.0011,-.9,.5555
41200,1982,18,19,25,0,1,0,0,-.0085,-.9,.5226
41200,1983,19,20,25,0,1,0,0,-.0396,-.9,.4006
41200,1984,20,21,25,0,1,0,0,-.0392,-.9,.4418
41200,1985,21,22,25,0,1,0,0,-.0038,-.9,.2579
41220,1961,0,1,25,0,1,0,0,-.0521,-.8,.8317
41220,1962,1,2,25,0,1,0,0,-.0066,-.9,.8054
41220,1963,2,3,25,0,1,0,0,-.0125,-.9,.7661
41220,1964,3,4,25,0,1,0,0,0,-.9,.7723
41220,1965,4,5,25,0,1,0,0,-.0076,-.9,.6745
41220,1966,5,6,25,0,1,0,0,-.001,-.9,.6706
41220,1967,6,7,25,0,1,0,0,-.0173,-.9,.7168
41220,1968,7,8,25,0,1,0,0,-.0219,-.9,.6999
41220,1969,8,9,25,0,1,0,0,-.0163,-.9,.6953
41220,1970,9,10,25,0,1,0,0,.0028,-.9,.6778
41220,1971,10,11,25,0,1,0,0,.0232,-1,.6625
41220,1972,11,12,25,0,1,0,0,.0151,-1,.673
41220,1973,12,13,25,0,1,0,0,.0072,-1,.6711
41220,1974,13,14,25,0,1,0,0,-.0038,-1,.6587
41220,1975,14,15,25,0,1,0,0,-.0138,-1,.6102
41220,1976,15,16,25,0,1,0,0,.017,-1,.6279
41220,1977,16,17,25,0,1,0,0,.0155,-.9,.6074
41220,1978,17,18,25,0,1,0,.0002,.032,-.9,.5895
41220,1979,18,19,25,0,1,0,0,.0224,-.9,.5994
41220,1980,19,20,25,0,1,0,0,.0231,-.9,.5909
41220,1981,20,21,25,0,1,0,.0002,.015,-.9,.5221
41220,1982,21,22,25,0,1,0,0,-.0085,-.9,.5042
41220,1983,22,23,25,0,1,0,0,-.0396,-.9,.6681
41220,1984,23,24,25,0,1,0,0,-.0392,-.9,.4061
41220,1985,24,25,25,0,1,0,0,-.0038,-.9,.2683
41710,1964,0,1,22,0,0,0,0,0,-.9,3.0748
41710,1965,1,2,22,0,0,0,0,-.0076,-.9,2.9394
41710,1966,2,3,22,0,0,0,0,-.001,-.9,2.6763
41710,1967,3,4,22,0,0,0,0,-.0173,-.9,2.8069
41710,1968,4,5,22,0,0,0,0,-.0219,-.9,2.8381
41710,1969,5,6,22,0,0,0,0,-.0163,-.9,2.8806
41710,1970,6,7,22,0,0,0,0,.0028,-.9,2.9518
41710,1971,7,8,22,0,0,0,0,.0232,-1,3.1276
41710,1972,8,9,22,0,0,0,0,.0151,-1,3.1392
41710,1973,9,10,22,0,0,0,0,.0072,-1,3.0876
41710,1974,10,11,22,0,0,0,0,-.0038,-1,3.082
41710,1975,11,12,22,0,0,0,0,-.0138,-1,3.0933
41710,1976,12,13,22,0,0,0,0,-.004,-1,3.1248
41710,1977,13,14,22,0,0,0,0,.0155,-.9,3.1918
41710,1978,14,15,22,0,0,0,0,.0375,-.9,3.291
41710,1979,15,16,22,0,0,0,0,.0224,-.9,3.1989
41710,1980,16,17,22,0,0,0,0,.0484,-.9,3.0541
41710,1981,17,18,22,0,0,0,0,.0302,-.9,2.9489
41710,1982,18,19,22,0,0,0,0,-.0085,-.9,2.9371
41710,1983,19,20,22,0,0,0,0,-.0396,-.9,2.642
41710,1984,20,21,22,0,0,0,0,-.0392,-.9,2.4413
41710,1985,21,22,22,0,0,0,0,-.0038,-.9,2.3806
42200,1951,0,1,35,0,1,0,.0008,.0298,-.9,1.3606
42200,1952,1,2,35,0,1,0,.001,.0147,-.9,1.3404
42200,1953,2,3,35,0,1,0,.0008,.025,-.9,1.17
42200,1954,3,4,35,0,1,0,.0004,-.0002,-.9,1.1912
42200,1955,4,5,35,0,1,0,.0004,.0056,-.9,1.1868
42200,1956,5,6,35,0,1,0,.0004,.0278,-.9,1.2892
42200,1957,6,7,35,0,1,0,.0006,.0212,-.9,1.0081
42200,1958,7,8,35,0,1,0,.0008,.0093,-.9,.8531
42200,1959,8,9,35,0,1,0,.0004,-.0005,-.9,.7818
42200,1960,9,10,35,0,1,0,.0002,.0018,-.9,.7924
42200,1962,11,12,35,0,1,0,.0002,.0196,-.3,.7095
42200,1964,13,14,35,0,1,0,.0002,.0285,-.3,.6694
42200,1965,14,15,35,0,1,0,.0002,-.0222,-.3,.6261
42200,1966,15,16,35,0,1,0,0,.0027,-.3,.6325
42200,1967,16,17,35,0,1,0,0,-.0138,-.3,.6081
42200,1968,17,18,35,0,1,0,0,.0244,-.3,.5838
42200,1969,18,19,35,0,1,0,0,.0175,-.3,.5529
42200,1970,19,20,35,0,1,0,0,.0249,-.3,.5271
42200,1971,20,21,35,0,1,0,0,.0156,-.3,.5071
42200,1972,21,22,35,0,1,0,0,.0256,-.3,.493
42200,1973,22,23,35,0,1,0,0,.0394,-.3,.4756
42200,1974,23,24,35,0,1,0,0,.0291,-.3,.4431
