us,id,amrev,amaff,sumam,fedpet,constit,sgam
390/0924,2473,0,0,0,0,0,0
390/0932,2475,0,0,0,0,0,0
390/0932,2474,0,0,0,0,0,0
390/0973,2476,0,0,0,0,0,0
390/0987,2477,0,0,0,0,0,0
391/0001,2478,0,0,0,0,1,0
391/0009,2483,0,0,0,1,0,0
391/0009,2479,0,0,0,0,0,0
391/0009,2481,0,0,0,1,0,0
391/0009,2486,0,0,0,1,0,0
391/0009,2484,0,0,0,0,0,0
391/0009,2480,0,0,0,0,0,0
391/0009,2482,0,0,0,0,0,0
391/0009,2485,0,0,0,0,0,0
391/0009,2487,0,0,0,0,0,0
391/0053,2489,0,0,0,0,0,0
391/0053,2488,0,0,0,0,0,0
391/0054,2490,1,0,1,0,0,0
391/0068,2491,2,1,3,0,1,0
391/0073,2492,0,0,0,0,1,0
391/0083,2493,0,0,0,1,0,0
391/0083,2494,0,0,0,0,0,0
391/0099,2495,0,2,2,0,0,0
391/0099,2496,0,0,0,0,0,0
391/0123,2497,0,0,0,0,1,0
391/0145,2498,0,0,0,0,1,0
391/0194,2499,0,0,0,0,1,0
391/0216,2500,0,0,0,0,1,0
391/0224,2501,1,0,1,0,0,0
391/0234,2502,0,0,0,0,0,0
391/0244,2503,0,1,1,1,0,0
391/0253,2504,0,0,0,0,0,0
391/0308,2505,5,2,7,0,1,1
391/0341,2506,2,0,2,0,0,0
391/0346,2507,0,0,0,0,0,0
391/0352,2508,0,0,0,0,0,0
391/0353,2509,0,0,0,0,0,0
391/0364,2511,0,0,0,0,0,0
391/0364,2510,0,0,0,0,0,0
391/0367,2513,0,0,0,0,1,0
391/0367,2512,0,0,0,1,1,0
391/0392,2515,0,0,0,0,0,0
391/0392,2514,4,2,6,0,0,1
391/0404,2516,1,0,1,0,0,0
391/0418,2517,0,1,1,1,0,0
391/0430,2518,2,0,2,0,1,1
391/0443,2519,1,0,1,0,1,1
391/0450,2520,1,0,1,0,1,1
391/0461,2521,0,0,0,0,0,0
391/0461,2522,0,0,0,1,0,0
391/0461,2523,0,0,0,0,0,0
391/0462,2524,0,0,0,0,1,0
391/0464,2525,0,0,0,0,0,0
391/0471,2526,0,0,0,0,0,0
391/0492,2527,0,1,1,1,0,0
391/0510,2528,2,3,5,0,1,0
391/0543,2529,0,0,0,0,1,0
391/0563,2530,1,0,1,0,1,0
391/0585,2531,0,0,0,0,0,0
391/0592,2532,0,0,0,0,0,0
391/0593,2533,1,0,1,0,0,0
391/0596,2534,0,0,0,0,1,0
391/0600,2535,0,0,0,0,0,0
391/0604,2536,0,0,0,0,0,0
391/0930,2537,0,0,0,0,0,0
391/0930,2538,0,0,0,0,0,0
391/0936,2539,0,0,0,0,0,0
391/0949,2540,0,0,0,0,0,0
391/0956,2541,0,0,0,0,0,0
392/0001,2542,2,4,6,0,1,1
392/0040,2544,0,0,0,0,1,0
392/0040,2543,2,3,5,0,0,0
392/0083,2545,5,3,8,0,1,0
392/0134,2546,0,0,0,0,0,0
392/0157,2547,1,2,3,1,0,0
392/0157,2548,0,0,0,0,0,0
392/0183,2549,0,2,2,0,1,0
392/0206,2550,0,0,0,0,0,0
392/0219,2551,0,0,0,0,1,0
392/0236,2552,2,10,12,0,1,1
392/0273,2553,1,0,1,0,1,0
392/0280,2554,0,0,0,0,1,0
392/0286,2555,0,0,0,0,1,0
392/0293,2556,0,0,0,0,0,0
392/0299,2557,0,0,0,0,0,0
392/0300,2558,0,0,0,0,0,0
392/0301,2559,0,0,0,0,0,0
392/0303,2560,0,0,0,0,0,0
392/0304,2561,0,0,0,0,0,0
392/0305,2562,0,0,0,0,0,0
392/0309,2563,0,2,2,0,0,0
392/0339,2564,0,0,0,0,0,0
392/0364,2565,0,0,0,0,1,0
392/0378,2566,0,0,0,0,0,0
392/0390,2567,1,7,8,0,0,1
392/0409,2568,12,1,13,0,0,1
392/0481,2570,0,0,0,0,0,0
392/0481,2569,0,0,0,0,0,0
392/0514,2571,3,0,3,0,1,0
392/0571,2573,0,0,0,0,0,0
392/0571,2575,0,0,0,1,0,0
392/0571,2572,0,0,0,0,0,0
392/0571,2574,0,0,0,0,0,0
392/0598,2576,0,0,0,0,0,0
392/0616,2577,0,0,0,0,0,0
392/0631,2578,0,0,0,0,0,0
392/0631,2579,0,0,0,0,0,0
392/0636,2580,0,0,0,0,1,0
392/0639,2581,0,0,0,0,0,0
392/0647,2583,0,0,0,0,0,0
392/0647,2584,0,0,0,0,0,0
392/0647,2582,0,0,0,0,0,0
392/0649,2587,0,0,0,0,0,0
392/0649,2585,0,0,0,0,0,0
392/0649,2586,0,0,0,0,0,0
392/0651,2588,0,0,0,0,0,0
392/0652,2589,0,0,0,0,0,0
392/0652,2590,0,0,0,0,0,0
392/0655,2591,0,0,0,0,0,0
392/0657,2592,0,0,0,0,0,0
392/0658,2593,0,0,0,0,0,0
392/0661,2594,0,0,0,0,0,0
392/0665,2595,0,0,0,0,0,0
392/0947,2596,0,0,0,0,0,0
393/0002,2598,0,0,0,0,0,0
393/0002,2597,0,0,0,0,0,0
393/0005,2599,0,0,0,0,0,0
393/0023,2600,0,0,0,0,0,0
393/0023,2601,0,0,0,0,0,0
393/0071,2603,0,0,0,0,0,0
393/0071,2602,0,0,0,1,0,0
393/0074,2604,0,0,0,0,1,0
393/0079,2605,0,0,0,0,0,0
393/0080,2606,0,0,0,0,0,0
393/0083,2607,0,0,0,0,0,0
393/0087,2608,0,0,0,0,0,0
393/0087,2609,0,0,0,1,0,0
393/0097,2610,0,2,2,0,1,0
393/0117,2611,0,0,0,0,1,0
393/0122,2612,0,0,0,0,0,0
393/0129,2614,0,0,0,0,1,0
393/0129,2613,0,0,0,0,1,0
393/0145,2615,0,0,0,0,0,0
393/0156,2616,0,0,0,0,0,0
393/0166,2617,0,0,0,0,1,0
393/0175,2618,0,0,0,0,0,0
393/0186,2619,1,0,1,0,0,1
393/0199,2620,0,0,0,1,0,0
393/0218,2621,0,0,0,0,0,0
393/0223,2622,0,0,0,1,0,0
393/0233,2623,0,0,0,0,0,0
393/0253,2624,0,0,0,0,1,0
393/0256,2625,0,0,0,0,0,0
393/0268,2626,0,0,0,0,0,0
393/0286,2627,0,0,0,1,0,0
393/0297,2628,1,0,1,1,0,0
393/0314,2629,0,0,0,0,0,0
393/0324,2630,0,0,0,0,0,0
393/0333,2631,0,0,0,1,0,0
393/0348,2632,0,0,0,1,0,0
393/0357,2633,0,0,0,1,0,0
393/0367,2634,0,0,0,0,1,0
393/0374,2635,0,0,0,0,1,0
393/0385,2636,1,0,1,0,0,1
393/0398,2637,0,0,0,0,0,0
393/0400,2638,0,0,0,0,0,0
393/0410,2639,0,0,0,0,1,0
393/0440,2640,1,2,3,0,1,0
393/0453,2641,0,0,0,1,0,0
393/0473,2642,0,0,0,0,0,0
393/0483,2643,1,1,2,0,1,0
393/0503,2644,1,0,1,0,1,0
393/0537,2645,0,0,0,0,1,0
393/0544,2647,1,0,1,0,0,1
393/0544,2648,0,0,0,0,0,0
393/0544,2649,1,0,1,0,0,1
393/0544,2646,1,0,1,0,0,1
393/0802,2650,0,0,0,0,0,0
393/0802,2654,0,0,0,0,0,0
393/0802,2651,0,0,0,0,0,0
393/0802,2652,0,0,0,0,0,0
393/0802,2653,0,0,0,0,0,0
393/0815,2655,0,0,0,0,0,0
393/0850,2656,0,0,0,0,0,0
393/0856,2657,0,0,0,0,0,0
393/0859,2658,0,0,0,0,0,0
393/0904,2659,0,0,0,0,0,0
393/0920,2660,0,0,0,0,0,0
393/0940,2661,0,0,0,0,0,0
393/0963,2662,0,0,0,0,0,0
393/1002,2663,0,0,0,0,0,0
393/1043,2664,0,0,0,0,0,0
393/1052,2665,0,0,0,0,0,0
393/1054,2666,0,0,0,0,0,0
393/1090,2667,0,0,0,0,0,0
393/1110,2668,0,0,0,0,0,0
393/1123,2669,0,0,0,0,0,0
394/0001,2670,0,0,0,1,0,0
394/0011,2671,0,0,0,1,0,0
394/0089,2672,0,0,0,0,0,0
394/0097,2673,0,0,0,0,0,0
394/0100,2674,0,0,0,0,0,0
394/0103,2675,0,1,1,0,0,0
394/0111,2676,0,0,0,0,1,0
394/0131,2677,2,0,2,0,0,0
394/0147,2678,0,0,0,0,1,0
394/0165,2679,0,0,0,0,1,0
394/0165,2681,0,0,0,0,1,0
394/0165,2680,0,0,0,0,1,0
394/0217,2682,0,0,0,0,0,0
394/0244,2683,0,0,0,0,1,0
394/0280,2684,0,0,0,0,1,0
394/0286,2685,1,2,3,1,0,1
394/0309,2686,0,0,0,0,0,0
394/0310,2700,0,0,0,0,0,0
394/0310,2691,0,0,0,0,0,0
394/0310,2696,0,0,0,0,0,0
394/0310,2688,0,0,0,0,0,0
394/0310,2697,0,0,0,0,0,0
394/0310,2690,0,0,0,0,0,0
394/0310,2698,0,0,0,0,0,0
394/0310,2693,0,0,0,0,0,0
394/0310,2699,0,0,0,0,0,0
394/0310,2692,0,0,0,0,0,0
394/0310,2687,0,0,0,0,0,0
394/0310,2689,0,0,0,0,0,0
394/0310,2694,0,0,0,0,0,0
394/0310,2701,0,0,0,0,0,0
394/0310,2695,0,0,0,0,0,0
394/0316,2702,0,0,0,0,1,0
394/0324,2703,0,0,0,0,1,0
394/0332,2704,0,0,0,0,0,0
394/0332,2705,0,0,0,0,0,0
394/0358,2706,1,0,1,0,1,1
394/0369,2707,1,1,2,0,0,0
394/0399,2708,0,0,0,0,0,0
394/0404,2709,0,0,0,0,0,0
394/0423,2710,1,0,1,0,0,0
394/0437,2711,0,0,0,0,0,0
394/0440,2712,0,0,0,0,1,0
394/0459,2713,0,0,0,0,0,0
394/0478,2714,0,0,0,0,1,0
394/0489,2715,0,0,0,0,0,0
394/0495,2716,0,0,0,0,0,0
394/0526,2717,0,0,0,0,1,0
394/0526,2718,0,0,0,0,1,0
394/0542,2719,0,0,0,0,1,0
394/0557,2720,0,0,0,0,1,0
394/0575,2721,0,0,0,0,0,0
394/0576,2722,0,2,2,0,1,0
394/0618,2724,1,3,4,0,1,0
394/0618,2725,5,6,11,0,1,0
394/0618,2723,1,4,5,0,1,0
394/0678,2726,0,0,0,1,0,0
394/0700,2727,0,0,0,0,0,0
394/0705,2728,0,0,0,0,0,0
394/0721,2729,0,0,0,0,1,0
394/0731,2730,0,0,0,0,0,0
394/0741,2731,0,0,0,1,0,0
394/0759,2732,0,1,1,1,0,0
394/0784,2733,0,0,0,1,0,0
394/0802,2734,0,0,0,0,1,0
394/0814,2735,0,0,0,0,0,0
394/0823,2736,0,0,0,0,0,0
394/0831,2737,0,0,0,0,0,0
394/0836,2738,0,0,0,1,0,0
394/0847,2739,0,0,0,0,0,0
394/0848,2740,0,0,0,0,0,0
394/0905,2741,0,0,0,0,0,0
394/0912,2742,0,0,0,0,0,0
394/0922,2743,0,0,0,0,0,0
394/0952,2744,0,0,0,0,0,0
394/0968,2745,0,0,0,0,0,0
394/0970,2746,0,0,0,0,0,0
394/0976,2748,0,0,0,0,0,0
394/0976,2747,0,0,0,0,0,0
394/0977,2749,0,0,0,0,0,0
394/0985,2750,0,0,0,0,0,0
394/1015,2751,0,0,0,0,0,0
394/1022,2752,0,0,0,0,0,0
395/0001,2753,0,0,0,1,0,0
395/0006,2754,2,0,2,0,1,0
395/0057,2755,0,0,0,1,0,0
395/0062,2756,0,1,1,1,0,0
395/0085,2757,0,0,0,0,1,0
395/0100,2758,0,0,0,0,1,1
395/0147,2759,0,1,1,0,0,0
395/0164,2760,1,0,1,0,0,0
395/0169,2761,33,0,33,0,0,0
395/0185,2762,0,0,0,0,0,0
395/0208,2763,0,0,0,0,0,0
395/0209,2764,0,0,0,0,0,0
395/0210,2765,1,1,2,0,0,0
395/0210,2766,1,1,2,0,0,0
395/0213,2767,0,1,1,0,0,0
395/0225,2769,0,0,0,0,0,0
395/0225,2768,0,0,0,1,0,0
395/0238,2770,1,0,1,0,0,0
395/0250,2771,0,2,2,0,0,0
395/0258,2772,0,0,0,0,0,0
395/0285,2773,0,0,0,0,0,0
395/0298,2774,1,0,1,0,0,1
395/0316,2775,0,0,0,1,0,0
395/0327,2776,0,0,0,0,0,0
395/0337,2777,1,0,1,0,1,0
395/0352,2778,0,0,0,0,0,0
395/0367,2780,3,0,3,1,0,0
395/0367,2779,2,0,2,0,0,0
395/0402,2781,0,0,0,1,0,0
395/0411,2782,0,0,0,0,0,0
395/0444,2783,0,0,0,0,1,0
395/0458,2784,0,0,0,0,1,0
395/0464,2785,0,0,0,0,0,0
395/0486,2786,0,0,0,0,1,0
395/0575,2789,0,0,0,0,0,0
395/0575,2788,0,0,0,0,0,0
395/0575,2787,0,0,0,1,0,0
395/0621,2790,0,0,0,0,1,0
395/0642,2791,0,0,0,0,0,0
395/0653,2792,1,0,1,0,0,1
395/0683,2793,0,0,0,0,0,0
395/0701,2794,0,0,0,0,1,0
395/0708,2795,0,0,0,0,0,0
395/0711,2797,0,0,0,0,1,0
395/0711,2796,0,0,0,0,1,0
395/0752,2798,0,0,0,0,1,0
395/0784,2799,1,0,1,0,0,1
395/0814,2800,0,0,0,0,1,0
395/0818,2801,0,0,0,0,1,0
395/0825,2802,0,0,0,0,0,0
395/0950,2803,0,0,0,0,0,0
396/0013,2804,0,0,0,0,0,0
396/0019,2805,2,0,2,0,0,0
396/0028,2806,0,0,0,0,0,0
396/0041,2807,0,0,0,0,1,0
396/0045,2808,3,1,4,0,1,1
396/0057,2809,0,0,0,0,0,0
396/0064,2810,0,0,0,0,0,0
396/0077,2811,0,0,0,1,1,0
396/0087,2813,0,0,0,0,1,0
396/0087,2812,0,0,0,0,1,0
396/0102,2814,0,0,0,0,0,0
396/0107,2815,0,0,0,0,0,0
396/0119,2816,0,0,0,0,1,0
396/0122,2818,1,4,5,1,0,0
396/0122,2817,1,3,4,0,0,0
396/0142,2819,0,1,1,0,0,0
396/0162,2821,0,0,0,0,0,0
396/0162,2820,1,0,1,0,0,0
396/0168,2823,1,0,1,1,0,0
396/0168,2822,0,1,1,0,0,0
396/0212,2824,0,0,0,1,0,0
396/0212,2825,1,2,3,0,0,0
396/0226,2826,0,0,0,0,0,0
396/0229,2827,2,0,2,0,0,1
396/0258,2828,0,0,0,1,0,0
396/0269,2829,0,0,0,0,0,0
396/0282,2830,0,0,0,0,0,0
396/0290,2831,0,0,0,0,0,1
396/0290,2832,0,0,0,1,0,1
396/0295,2833,2,0,2,0,0,0
396/0320,2834,0,0,0,0,1,0
396/0346,2835,0,0,0,0,1,0
396/0365,2836,0,0,0,0,0,0
396/0367,2837,0,0,0,0,0,0
396/0371,2838,0,0,0,0,0,0
396/0375,2839,0,0,0,0,0,1
396/0398,2840,1,0,1,0,1,0
396/0435,2841,1,0,1,0,1,1
396/0460,2842,1,0,1,0,0,0
396/0471,2843,0,0,0,0,0,0
396/0482,2844,0,0,0,0,0,0
396/0488,2845,0,0,0,0,0,0
396/0491,2848,0,0,0,0,0,0
396/0491,2849,0,0,0,0,0,0
396/0491,2846,0,0,0,1,0,0
396/0491,2847,0,0,0,0,0,0
396/0531,2850,0,0,0,0,1,0
396/0907,2851,0,0,0,0,0,0
396/0908,2852,0,0,0,0,0,0
396/0976,2853,0,0,0,0,0,0
396/0988,2854,0,0,0,0,0,0
396/1049,2855,0,0,0,0,0,0
396/1064,2856,0,0,0,0,0,0
397/0001,2857,0,0,0,1,1,0
397/0014,2858,0,0,0,1,0,0
397/0025,2859,0,0,0,0,0,0
397/0031,2860,0,0,0,0,0,0
397/0045,2861,0,0,0,1,0,0
397/0047,2863,0,0,0,0,0,0
397/0047,2866,0,0,0,0,0,0
397/0047,2867,0,0,0,0,0,0
397/0047,2864,0,0,0,0,0,0
397/0047,2862,0,0,0,0,0,0
397/0047,2865,0,0,0,1,0,0
397/0050,2868,1,1,2,0,1,1
397/0072,2869,0,0,0,0,0,0
397/0082,2870,0,0,0,0,0,0
397/0088,2871,0,0,0,0,0,0
397/0091,2872,0,0,0,0,0,0
397/0099,2873,1,1,2,0,0,0
397/0112,2874,0,0,0,0,0,0
397/0137,2875,1,0,1,0,1,0
397/0150,2876,1,1,2,0,1,0
397/0159,2877,0,0,0,0,1,0
397/0179,2878,0,0,0,1,0,0
397/0195,2879,0,0,0,0,0,0
397/0203,2880,0,0,0,1,0,0
397/0223,2881,2,1,3,0,0,0
397/0232,2882,0,0,0,0,0,0
397/0238,2884,0,0,0,0,0,0
397/0238,2883,0,0,0,0,0,0
397/0249,2885,0,0,0,1,1,0
397/0254,2886,0,0,0,0,1,1
397/0280,2887,0,1,1,0,1,1
397/0286,2888,0,0,0,1,0,0
397/0301,2889,0,0,0,1,0,0
397/0319,2890,0,0,0,0,1,0
397/0322,2891,0,0,0,1,0,0
397/0337,2892,0,0,0,0,1,0
397/0358,2893,1,1,2,0,1,0
397/0387,2894,0,0,0,0,1,0
397/0397,2895,3,0,3,0,0,1
397/0436,2896,0,0,0,0,1,0
397/0471,2897,1,2,3,0,0,0
397/0532,2899,0,0,0,1,0,0
397/0532,2898,0,0,0,0,0,0
397/0552,2900,2,0,2,0,0,1
397/0564,2901,0,0,0,0,1,0
397/0572,2902,0,0,0,0,0,0
397/0580,2903,0,0,0,1,0,0
397/0586,2904,1,0,1,0,0,1
397/0596,2905,0,0,0,0,1,0
397/0597,2906,0,0,0,0,1,0
397/0598,2907,0,0,0,0,0,0
397/0620,2909,0,0,0,0,0,0
397/0620,2908,2,0,2,0,0,1
397/0655,2910,2,1,3,0,1,0
397/0660,2911,0,0,0,0,0,0
397/0663,2912,0,0,0,0,0,0
397/0664,2913,2,10,12,0,1,0
397/0728,2914,0,1,1,0,1,0
397/0742,2915,0,0,0,0,0,0
397/0759,2916,1,1,2,0,0,0
397/0790,2917,0,0,0,0,0,0
397/0817,2918,0,0,0,0,0,0
397/0921,2919,0,0,0,0,0,0
397/0965,2920,0,0,0,0,0,0
398/0001,2921,0,0,0,0,0,0
398/0006,2922,0,0,0,0,1,0
398/0025,2923,0,0,0,1,0,0
398/0030,2924,0,0,0,0,1,0
398/0058,2925,0,0,0,0,1,0
398/0071,2926,0,0,0,0,0,0
398/0073,2927,0,0,0,0,1,0
398/0074,2928,0,1,1,1,0,1
398/0144,2929,0,0,0,0,0,0
398/0235,2930,0,0,0,0,0,0
398/0262,2931,0,0,0,0,0,0
398/0268,2932,0,0,0,1,1,0
398/0275,2933,0,2,2,0,0,1
398/0278,2934,0,0,0,0,1,0
398/0281,2935,0,0,0,0,0,0
398/0306,2936,2,2,4,0,0,0
398/0319,2937,0,0,0,0,0,0
398/0323,2938,0,0,0,0,1,0
398/0333,2939,0,0,0,0,0,0
398/0375,2940,1,0,1,0,0,1
398/0410,2941,1,0,1,0,0,0
398/0419,2942,0,1,1,0,1,1
398/0427,2943,0,0,0,0,0,0
398/0434,2944,0,0,0,0,1,0
398/0906,2945,0,0,0,0,0,0
398/0916,2946,0,0,0,0,0,0
398/0922,2947,0,0,0,0,0,0
398/0960,2948,0,0,0,0,0,0
398/0968,2950,0,0,0,0,0,0
398/0968,2949,0,0,0,0,0,0
399/0001,2951,0,0,0,0,1,0
399/0030,2952,0,0,0,0,1,0
399/0042,2953,0,0,0,0,1,0
399/0066,2954,0,1,1,0,1,0
399/0078,2955,0,0,0,0,1,0
399/0146,2956,0,0,0,0,0,0
399/0149,2957,1,0,1,0,1,1
399/0204,2958,0,0,0,0,1,0
399/0219,2959,0,0,0,0,0,0
399/0222,2960,0,0,0,0,0,0
399/0222,2961,0,0,0,0,0,0
399/0224,2962,0,0,0,0,0,0
399/0235,2963,1,1,2,0,1,0
399/0267,2964,0,0,0,1,0,0
399/0350,2965,0,0,0,1,0,0
399/0383,2966,0,0,0,0,0,0
399/0392,2971,0,0,0,0,0,0
399/0392,2974,0,0,0,0,0,0
399/0392,2972,0,0,0,0,0,0
399/0392,2970,0,0,0,0,0,0
399/0392,2968,0,0,0,1,0,0
399/0392,2969,0,0,0,0,0,0
399/0392,2973,0,0,0,0,0,0
399/0392,2967,0,0,0,0,0,0
399/0508,2975,0,0,0,0,1,0
399/0510,2976,2,1,3,0,0,0
399/0517,2977,0,0,0,0,0,0
399/0519,2978,0,0,0,0,1,0
399/0520,2979,0,0,0,0,0,0
399/0520,2980,0,0,0,0,1,0
399/0521,2981,0,0,0,0,1,0
399/0524,2982,0,0,0,0,1,0
399/0525,2983,0,0,0,0,1,0
399/0906,2984,0,0,0,0,0,0
399/0929,2985,0,0,0,0,0,0
399/0933,2987,0,0,0,0,0,0
399/0933,2986,0,0,0,0,0,0
399/0934,2988,0,0,0,0,0,0
399/0935,2989,0,0,0,0,0,0
399/0935,2990,0,0,0,0,0,0
399/0936,2991,0,0,0,0,0,0
400/0004,2992,0,0,0,1,0,0
400/0008,2995,0,0,0,0,0,0
400/0008,2993,0,0,0,1,0,0
400/0008,2996,0,0,0,0,0,0
400/0008,2994,0,0,0,1,0,0
400/0016,2997,0,0,0,0,1,0
400/0017,2998,0,0,0,0,0,0
400/0018,2999,0,0,0,0,0,0
400/0023,3000,0,0,0,0,0,0
400/0025,3001,0,0,0,0,1,0
400/0041,3003,0,0,0,0,0,0
400/0041,3002,0,0,0,0,0,0
400/0045,3004,0,0,0,0,0,0
400/0048,3005,0,0,0,1,0,0
400/0062,3006,0,0,0,0,0,1
400/0073,3008,0,0,0,0,0,0
400/0073,3007,0,0,0,0,0,0
400/0074,3009,0,0,0,0,1,1
400/0112,3011,0,1,1,0,1,0
400/0112,3010,0,0,0,0,1,0
400/0112,3012,0,0,0,1,1,0
400/0112,3013,0,0,0,1,1,0
400/0297,3015,2,1,3,0,0,0
400/0297,3014,2,1,3,1,0,0
400/0309,3016,0,2,2,0,1,0
400/0348,3017,0,3,3,1,0,0
400/0350,3018,0,0,0,0,0,0
400/0351,3019,0,0,0,0,0,0
400/0379,3020,0,0,0,0,0,0
400/0410,3021,0,0,0,1,1,0
400/0410,3022,0,0,0,1,1,0
400/0423,3023,0,0,0,0,0,0
400/0433,3024,0,0,0,0,1,0
400/0446,3025,0,0,0,0,0,0
400/0455,3026,0,0,0,0,1,0
400/0470,3027,0,0,0,1,1,0
400/0494,3028,1,0,1,0,0,0
400/0505,3029,0,0,0,0,1,0
400/0517,3030,0,0,0,0,0,0
400/0542,3031,5,0,5,0,0,1
400/0548,3032,0,0,0,0,0,0
400/0854,3033,0,0,0,0,0,0
400/0858,3034,0,0,0,0,0,0
400/0870,3035,0,0,0,0,0,0
400/0873,3036,0,0,0,0,0,0
400/0886,3037,0,0,0,0,0,0
400/0929,3038,0,0,0,0,0,0
400/0932,3039,0,0,0,0,0,0
400/0936,3040,0,0,0,0,0,0
400/0968,3041,0,0,0,0,0,0
400/0982,3042,0,0,0,0,0,0
400/1004,3043,0,0,0,0,0,0
400/1012,3044,0,0,0,0,0,0
400/1014,3045,0,0,0,0,0,0
401/0001,3046,0,0,0,0,1,0
401/0023,3047,0,0,0,0,1,0
401/0037,3048,0,0,0,0,0,0
401/0066,3050,0,0,0,0,0,0
401/0066,3049,0,0,0,0,0,0
401/0077,3051,0,0,0,0,0,0
401/0082,3052,0,0,0,0,0,0
401/0137,3053,2,2,4,0,0,0
401/0144,3054,1,0,1,0,0,0
401/0154,3055,0,0,0,0,1,0
401/0200,3056,0,0,0,0,0,0
401/0216,3057,1,2,3,0,0,1
401/0222,3058,0,1,1,0,1,0
401/0233,3059,1,0,1,0,0,0
401/0254,3060,0,0,0,1,0,0
401/0265,3061,0,0,0,0,1,0
401/0279,3062,0,0,0,0,1,0
401/0295,3063,0,0,0,0,1,0
401/0302,3064,0,1,1,0,0,0
401/0321,3065,0,0,0,0,0,0
401/0355,3066,0,0,0,0,0,0
401/0371,3067,1,1,2,0,1,0
401/0395,3068,1,0,1,0,1,0
401/0402,3069,0,0,0,0,0,0
401/0424,3070,3,1,4,0,0,1
401/0437,3071,0,0,0,0,0,0
401/0437,3072,0,0,0,0,0,0
401/0476,3073,1,0,1,0,0,0
401/0480,3074,4,1,5,0,0,0
401/0481,3075,0,0,0,0,0,0
401/0486,3076,1,0,1,0,0,0
401/0487,3077,0,0,0,0,0,0
401/0493,3078,0,0,0,0,0,1
401/0513,3079,0,0,0,1,0,0
401/0520,3080,0,0,0,1,0,0
401/0527,3081,0,0,0,1,0,0
401/0531,3082,0,0,0,0,0,0
401/0532,3083,2,1,3,0,1,0
401/0560,3084,0,0,0,0,1,0
401/0576,3085,1,0,1,0,1,0
401/0601,3086,0,0,0,1,1,0
401/0617,3088,0,1,1,0,0,0
401/0617,3087,0,2,2,0,0,1
401/0646,3089,0,0,0,0,0,0
401/0646,3090,0,0,0,0,0,0
401/0667,3091,0,0,0,0,0,0
401/0715,3092,0,0,0,1,0,0
401/0745,3093,0,0,0,1,1,0
401/0797,3094,1,0,1,0,0,0
401/0808,3095,0,0,0,0,0,0
401/0815,3096,0,0,0,1,1,0
401/0846,3097,0,0,0,0,0,0
401/0847,3098,0,0,0,0,0,0
401/0904,3099,0,0,0,0,0,0
401/0928,3100,0,0,0,0,0,0
401/0930,3101,0,0,0,0,0,0
401/0931,3102,0,0,0,0,0,0
401/0931,3103,0,0,0,0,0,0
401/0931,3105,0,0,0,0,0,0
401/0931,3104,0,0,0,0,0,0
401/0951,3106,0,0,0,0,0,0
401/0960,3107,0,0,0,0,0,0
401/0963,3108,0,0,0,0,0,0
401/0964,3109,0,0,0,0,0,0
401/0988,3110,0,0,0,0,0,0
401/0996,3111,0,0,0,0,0,0
401/1006,3113,0,0,0,0,0,0
401/1006,3112,0,0,0,0,0,0
401/1007,3114,0,0,0,0,0,0
401/1007,3115,0,0,0,0,1,0
401/1013,3117,0,0,0,0,0,0
401/1013,3116,0,0,0,0,0,0
402/0001,3118,0,0,0,0,0,1
402/0001,3119,0,0,0,0,0,1
402/0033,3120,0,0,0,0,0,1
402/0039,3121,0,0,0,0,0,1
402/0043,3122,0,0,0,0,1,1
402/0047,3123,0,0,0,0,1,1
402/0049,3124,0,0,0,1,0,0
402/0062,3125,0,0,0,1,1,0
402/0099,3126,1,0,1,0,0,0
402/0121,3127,8,4,12,0,0,1
402/0137,3129,0,0,0,0,1,0
402/0137,3128,0,2,2,0,1,1
402/0146,3130,0,0,0,0,1,0
402/0159,3131,0,0,0,1,0,0
402/0183,3133,0,1,1,0,1,1
402/0183,3132,0,1,1,0,1,1
402/0313,3134,1,0,1,0,0,1
402/0351,3135,0,0,0,1,1,0
402/0363,3136,0,0,0,1,1,0
402/0389,3137,0,0,0,1,0,0
402/0415,3138,0,0,0,0,1,0
402/0424,3139,0,0,0,0,1,0
402/0479,3140,0,0,0,0,0,0
402/0497,3141,0,0,0,0,0,0
402/0509,3142,0,0,0,0,0,0
402/0515,3143,1,1,2,0,0,0
402/0515,3144,1,1,2,1,0,0
402/0530,3145,0,0,0,1,0,0
402/0535,3146,0,0,0,0,1,0
402/0544,3147,0,0,0,0,1,0
402/0547,3148,0,0,0,0,0,0
402/0549,3149,0,0,0,1,0,0
402/0558,3150,0,0,0,1,0,0
402/0570,3151,0,1,1,0,0,0
402/0600,3152,0,1,1,1,0,0
402/0611,3153,0,0,0,0,1,0
402/0622,3154,0,0,0,0,1,0
402/0637,3155,0,0,0,0,0,0
402/0673,3156,0,0,0,1,0,0
402/0689,3157,0,0,0,0,0,0
402/0690,3158,0,0,0,0,0,0
402/0916,3159,0,0,0,0,0,0
402/0923,3160,0,0,0,0,0,0
402/0923,3161,0,0,0,0,0,0
402/0924,3162,0,0,0,0,0,0
402/0933,3163,0,0,0,0,0,0
402/0936,3164,0,0,0,0,0,0
402/0937,3165,0,0,0,0,1,0
402/0939,3166,0,0,0,0,1,0
402/0954,3169,0,0,0,0,0,0
402/0954,3168,0,0,0,0,0,0
402/0954,3167,0,0,0,0,0,0
402/0961,3170,0,0,0,0,0,0
