dirdyadID,year,ln_ref_flow,pop_diff,distance,regimedif,wardiff,pop_between,pop_within,regime_between,regime_within,war_between,war_within
615452,1996,-0.693147182,0.010733999,2.16899991,-0.25,1,0.01082,-8.60002E-05,-0.270000011,0.020000011,1,0
411501,1996,-0.693147182,-0.031395998,1.968999982,0,0,-0.0293139,-0.002082098,-0.085000001,0.085000001,0,0
572451,1996,-0.693147182,-0.003359,3.828999996,-0.649999976,-1,-0.0034934,0.0001344,-0.344999999,-0.304999977,-0.899999976,-0.100000024
490570,1996,-0.693147182,0.044734001,1.902999997,-0.400000006,1,0.044938002,-0.000204001,-0.225000009,-0.174999997,0.5,0.5
540451,1996,-0.693147182,0.006888001,2.181999922,-0.300000012,1,0.0070913,-0.000203299,0.004999998,-0.305000007,1.399999976,-0.399999976
438483,1996,-0.693147182,0.001003,1.960999966,0.050000001,0,0.0004432,0.0005598,0.030000001,0.02,-0.800000012,0.800000012
560432,1996,-0.693147182,0.031259004,3.660000086,0.100000001,0,0.0297915,0.001467504,0.105000004,-0.005000003,0.100000001,-0.100000001
552432,1996,-0.693147182,0.000774001,3.398000002,-0.649999976,0,0.0006366,0.000137401,-0.620000005,-0.029999971,0.300000012,-0.300000012
450435,1996,-0.693147182,0.000469,0.885999978,0.300000012,1,0.0004323,3.66999E-05,0.300000012,0,0.699999988,0.300000012
553482,1996,-0.693147182,0.00677,1.643000007,0.100000001,0,0.006707,6.29998E-05,-0.009999997,0.109999999,-0.100000001,0.100000001
471501,1996,-0.693147182,-0.018245999,1.784999967,0.050000001,1,-0.0159881,-0.002257898,-0.025,0.075000003,0.100000001,0.899999976
571434,1996,-0.693147182,-0.004098,2.664999962,0.100000001,0,-0.0041053,7.30017E-06,0.125,-0.024999999,0,0
420439,1996,-0.693147182,-0.009639001,1.018000007,-0.050000001,0,-0.0096347,-4.30085E-06,0.054999996,-0.104999997,0,0
420531,1996,-0.693147182,-0.002139,3.710999966,0,0,-0.002257222,0.000118222,0.100000001,-0.100000001,-0.333333343,0.333333343
580404,1996,-0.693147182,0.014262,4.797999859,0.200000003,0,0.0139246,0.0003374,0.300000012,-0.100000009,-0.200000003,0.200000003
484580,1996,-0.693147182,-0.012685,2.400000095,-0.200000003,0,-0.0123494,-0.0003356,-0.424999982,0.224999979,0.5,-0.5
551560,1996,-0.693147182,-0.034118004,1.419999957,-0.400000006,0,-0.032175198,-0.001942806,-0.280000001,-0.120000005,-0.200000003,0.200000003
451620,1996,-0.693147182,-0.001296,2.387000084,0.550000012,1,-0.0008714,-0.0004246,0.239999995,0.310000002,0.800000012,0.199999988
571436,1996,-0.693147182,-0.007969,3.089999914,0.699999988,-1,-0.0080758,0.000106799,0.294999987,0.405000001,-0.5,-0.5
553438,1996,-0.693147182,0.002596,3.64199996,0.400000006,0,0.002831,-0.000235,0.295000017,0.104999989,-0.400000006,0.400000006
510615,1996,-0.693147182,0.002233,3.816999912,0.100000001,-1,0.0019162,0.0003168,0.115000002,-0.015000001,-1,0
437471,1996,-0.693147182,0.001220999,1.174999952,-0.100000001,-1,0.0003841,0.000836899,0.015,-0.115000002,-0.100000001,-0.899999976
436483,1996,-0.693147182,0.002950001,0,-0.200000003,1,0.0027958,0.000154201,0.270000011,-0.470000029,-0.699999988,1.700000048
571439,1996,-0.693147182,-0.009284,3.15899992,0.649999976,0,-0.0092811,-2.90014E-06,0.625,0.024999976,0,0
571450,1996,-0.693147182,-0.001324,3.270999908,0.400000006,-1,-0.0013226,-1.39978E-06,0.425000012,-0.025000006,-0.699999988,-0.300000012
572620,1996,-0.693147182,-0.004655,4.261000156,-0.100000001,0,-0.0043648,-0.0002902,-0.105000004,0.005000003,-0.100000001,0.100000001
435483,1996,-0.693147182,-0.004164,2.10800004,-0.200000003,0,-0.0043897,0.0002257,-0.159999996,-0.040000007,-1.200000048,1.200000048
522570,1996,-0.693147182,-0.001461,3.01699996,-0.699999988,0,-0.0014405,-2.04999E-05,-0.425000012,-0.274999976,0.200000003,-0.200000003
553541,1996,-0.693147182,-0.007681998,0,0.050000001,0,-0.0077401,5.81015E-05,0.005,0.045000002,-0.100000001,0.100000001
483432,1996,-0.693147182,-0.004619,1.557000041,-0.449999988,0,-0.0040085,-0.0006105,-0.465000004,0.015000015,1.100000024,-1.100000024
553565,1996,-0.693147182,0.008539001,1.24000001,0.050000001,0,0.0084685,7.05002E-05,-0.114999995,0.164999992,-0.699999988,0.699999988
452531,1996,-0.693147182,0.014552,2.742000103,0.400000006,0,0.015006778,-0.000454778,0.377777785,0.022222221,-0.333333343,0.333333343
451553,1996,-0.693147182,-0.005817,3.58100009,-0.150000006,1,-0.0056403,-0.0001767,-0.294999987,0.144999981,0.899999976,0.100000024
475541,1996,-0.693147182,0.097223997,2.971999884,-0.600000024,1,0.092131704,0.005092293,-0.310000002,-0.290000021,0,1
600434,1996,-0.693147182,0.021253999,1.998999953,-0.649999976,0,0.0214589,-0.0002049,-0.629999995,-0.019999981,0,0
517581,1996,-0.693147182,0.004765,1.126999974,-0.5,1,0.0056608,-0.0008958,-0.390000015,-0.109999985,1.200000048,-0.200000048
551615,1996,-0.693147182,-0.020291001,3.967000008,0.200000003,-1,-0.0206037,0.000312699,0.359999985,-0.159999982,-1,0
516541,1996,-0.693147182,-0.011707999,1.575999975,-0.550000012,1,-0.0115893,-0.000118699,-0.25999999,-0.290000021,0.699999988,0.300000012
481571,1996,-0.693147182,-0.00039,2.052999973,-0.600000024,0,-0.0003868,-3.20011E-06,-0.625,0.024999976,0,0
551600,1996,-0.693147182,-0.018573001,4.127999783,0.400000006,0,-0.0186594,8.63988E-05,0.479999989,-0.079999983,0,0
571482,1996,-0.693147182,-0.001848,2.066999912,0.150000006,0,-0.0018472,-8.00006E-07,0.230000004,-0.079999998,-0.100000001,0.100000001
450411,1996,-0.693147182,0.00241,1.360999942,0.25,1,0.0024138,-3.80026E-06,0.25999999,-0.00999999,0.699999988,0.300000012
531510,1996,-0.693147182,-0.027518999,1.531000018,-0.25,0,-0.027893888,0.000374889,-0.233333334,-0.016666666,0.333333343,-0.333333343
616516,1996,-0.693147182,0.003004001,3.042000055,0.100000001,-1,0.0029086,9.54003E-05,-0.080000006,0.180000007,-0.800000012,-0.199999988
501517,1996,-0.693147182,0.026409,0.469000012,0.050000001,-1,0.023433501,0.002975499,0.109999999,-0.059999999,-1.299999952,0.299999952
560438,1996,-0.693147182,0.034875002,3.671000004,0.5,0,0.033356801,0.001518201,0.540000021,-0.040000021,-0.200000003,0.200000003
560615,1996,-0.693147182,0.013827004,4.987999916,0.600000024,-1,0.0115715,0.002255504,0.639999986,-0.039999962,-0.800000012,-0.199999988
520461,1996,-0.693147182,0.005621,3.056999922,0.100000001,1,0.0053486,0.0002724,0.105000004,-0.005000003,0.600000024,0.399999976
420590,1996,-0.693147182,7.00017E-06,5.546999931,-0.800000012,0,2.17E-05,-1.46998E-05,-0.644999981,-0.155000031,0,0
404484,1996,-0.693147182,-0.001577,2.398000002,0,0,-0.0015752,-1.80013E-06,0.125,-0.125,-0.300000012,0.300000012
571484,1996,-0.693147182,-0.001172,1.577000022,0.150000006,0,-0.0011818,9.79996E-06,0.444999993,-0.294999987,-0.5,0.5
572541,1996,-0.693147182,-0.016857998,0,-0.75,0,-0.016873799,1.58008E-05,-0.63499999,-0.11500001,-0.100000001,0.100000001
517481,1996,-0.693147182,0.004291,1.434999943,-0.100000001,1,0.005176,-0.000885,-0.085000001,-0.015000001,1.299999952,-0.299999952
451651,1996,-0.693147182,-0.056306001,3.236000061,0.349999994,0,-0.0577888,0.0014828,0.085000001,0.264999986,0.200000003,-0.200000003
520625,1996,-0.693147182,-0.017469,1.279999971,0.349999994,0,-0.018667301,0.001198301,0.349999994,0,-0.400000006,0.400000006
471572,1996,-0.693147182,0.012622001,2.46600008,0.25,1,0.0128141,-0.000192099,0.254999995,-0.004999995,0.100000001,0.899999976
560439,1996,-0.693147182,0.031613003,3.459000111,0.699999988,0,0.029798901,0.001814103,0.629999995,0.069999993,0.200000003,-0.200000003
432438,1996,-0.693147182,0.003616,0,0.400000006,0,0.0035653,5.06996E-05,0.435000002,-0.034999996,-0.300000012,0.300000012
541501,1996,-0.693147182,-0.014010001,1.730000019,0.550000012,0,-0.0119284,-0.002081601,0.355000019,0.194999993,0.100000001,-0.100000001
551572,1996,-0.693147182,0.007336999,0.776000023,0.5,0,0.0074843,-0.0001473,0.605000019,-0.105000019,0,0
571500,1996,-0.693147182,-0.018352,1.784000039,0.600000024,-1,-0.018506501,0.000154501,0.639999986,-0.039999962,-1.200000048,0.200000048
540516,1996,-0.693147182,0.005097001,1.171000004,0.150000006,1,0.0053002,-0.000203199,-0.025,0.175000012,1.5,-0.5
404471,1996,-0.693147182,-0.012469001,1.934999943,0.449999988,-1,-0.012628,0.000158999,0.305000007,0.144999981,0.100000001,-1.100000024
620411,1996,-0.693147182,0.005183,2.036000013,-0.100000001,0,0.0048765,0.0003065,-0.090000004,-0.009999998,0.100000001,-0.100000001
565520,1996,-0.693147182,-0.008247,2.552999973,0.300000012,-1,-0.007986899,-0.000260101,0.300000012,0,0.100000001,-1.100000024
615616,1996,-0.693147182,0.019474,0,0,1,0.0198949,-0.0004209,-0.050000001,0.050000001,1,0
615483,1996,-0.693147182,0.022050999,1.860999942,-0.050000001,1,0.0222285,-0.000177501,-0.07,0.02,-0.200000003,1.200000048
435500,1996,-0.693147182,-0.017496999,3.517999887,-0.100000001,-1,-0.017616201,0.000119202,-0.085000001,-0.015000001,-1.200000048,0.200000048
625540,1996,-0.693147182,0.016105998,2.144999981,-0.25,-1,0.016734701,-0.000628702,-0.245000005,-0.004999995,-1.299999952,0.299999952
625437,1996,-0.693147182,0.01251,2.631999969,-0.050000001,1,0.0141212,-0.0016112,-0.165000007,0.11500001,1,0
432452,1996,-0.693147182,-0.006698,0.72299999,0.25,0,-0.0074,0.000702,0.265000015,-0.015000015,0.100000001,-0.100000001
484435,1996,-0.693147182,0.000317,2.631999969,0.550000012,0,0.0002915,2.55001E-05,0.280000001,0.270000011,0.5,-0.5
450520,1996,-0.693147182,-0.007002,3.882999897,0,0,-0.00675,-0.000252,0,0,0.100000001,-0.100000001
435484,1996,-0.693147182,-0.000317,2.631999969,-0.550000012,0,-0.0002915,-2.55001E-05,-0.280000001,-0.270000011,-0.5,0.5
436570,1996,-0.693147182,0.007387001,3.411999941,-0.699999988,1,0.0075322,-0.000145199,-0.094999999,-0.605000019,0.400000006,0.600000024
571565,1996,-0.693147182,-7.89999E-05,0,0.100000001,0,-8.57E-05,6.70007E-06,0.125,-0.024999999,-0.699999988,0.699999988
436484,1996,-0.693147182,0.006797001,1.526000023,-0.550000012,1,0.006894,-9.69991E-05,0.150000006,-0.700000048,0,1
411651,1996,-0.693147182,-0.060192998,2.338999987,-0.100000001,-1,-0.061793897,0.001600899,-0.064999998,-0.035000004,-0.699999988,-0.300000012
571481,1996,-0.693147182,0.00039,2.052999973,0.600000024,0,0.0003868,3.20011E-06,0.625,-0.024999976,0,0
552560,1996,-0.693147182,-0.030485002,0,-0.75,0,-0.0291549,-0.001330102,-0.725000024,-0.024999976,0.200000003,-0.200000003
484437,1996,-0.693147182,-0.012113,1.613999963,0.550000012,0,-0.0114369,-0.0006761,0.165000007,0.38499999,0.5,-0.5
404501,1996,-0.693147182,-0.030715,3.711999893,0.5,0,-0.028616101,-0.002098899,0.280000001,0.219999999,0.200000003,-0.200000003
501475,1996,-0.693147182,-0.083214,2.167000055,0.050000001,-1,-0.080203302,-0.003010698,-0.045000002,0.094999999,-0.100000001,-0.899999976
615475,1996,-0.693147182,-0.086454004,1.924999952,0.150000006,0,-0.0809175,-0.005536504,-0.079999998,0.230000004,0.899999976,-0.899999976
434572,1996,-0.693147182,0.004656,2.967000008,0.75,0,0.0046848,-2.88002E-05,0.754999995,-0.004999995,0,0
520483,1996,-0.693147182,0.003307,2.190999985,0.100000001,1,0.0027926,0.0005144,0.140000001,-0.039999999,-0.600000024,1.600000024
625475,1996,-0.693147182,-0.087729,1.768000007,-0.050000001,0,-0.081686102,-0.006042898,-0.219999999,0.170000002,0.899999976,-0.899999976
500451,1996,-0.693147182,0.015551001,3.20600009,-0.400000006,0,0.015592601,-4.16003E-05,-0.105000004,-0.295000017,0.300000012,-0.300000012
434436,1996,-0.693147182,-0.003871001,0,0.600000024,-1,-0.0039705,9.94992E-05,0.170000002,0.430000007,-0.5,-0.5
531432,1996,-0.693147182,-0.007854,3.148999929,-0.649999976,0,-0.007463111,-0.000390889,-0.627777755,-0.022222221,0.222222224,-0.222222224
552517,1996,-0.693147182,0.006511,1.100999951,0,-1,0.0051359,0.0013751,-0.01,0.01,-0.899999976,-0.100000024
461510,1996,-0.693147182,-0.026597999,2.775000095,-0.050000001,0,-0.0267007,0.000102701,-0.01,-0.039999999,0,0
580616,1996,-0.693147182,0.006260999,4.559000015,0.600000024,0,0.0059176,0.0003434,0.564999998,0.035000026,0,0
571560,1996,-0.693147182,-0.040897004,0,-0.050000001,0,-0.039080001,-0.001817003,-0.005,-0.045000002,-0.200000003,0.200000003
551540,1996,-0.693147182,-0.002910001,0,0.150000006,-2,-0.0031004,0.000190399,0.254999995,-0.104999989,-2.299999952,0.299999952
620553,1996,-0.693147182,-0.004521,3.516000032,-0.699999988,0,-0.0047689,0.0002479,-0.534999967,-0.165000021,0.100000001,-0.100000001
551531,1996,-0.693147182,0.004995,2.247999907,0.349999994,0,0.005065777,-7.07777E-05,0.438888907,-0.088888913,-0.333333343,0.333333343
516435,1996,-0.693147182,0.003737,3.426000118,0.050000001,1,0.0038147,-7.77E-05,0.219999999,-0.170000002,0.800000012,0.199999988
501461,1996,-0.693147182,0.027604999,2.510999918,-0.150000006,0,0.025498699,0.0021063,-0.07,-0.080000006,0,0
625552,1996,-0.693147182,0.015383,2.312999964,-0.050000001,1,0.0168148,-0.0014318,-0.055,0.004999999,0.600000024,0.399999976
461435,1996,-0.693147182,0.00185,1.424000025,0.200000003,0,0.0018337,1.63001E-05,0.195000008,0.004999995,0,0
450420,1996,-0.693147182,0.001679,0.630999982,0.300000012,1,0.0016762,2.79979E-06,0.144999996,0.155000016,0.699999988,0.300000012
615438,1996,-0.693147182,0.021047998,2.157000065,-0.100000001,1,0.0217853,-0.000737302,-0.100000001,0,0.600000024,0.399999976
520475,1996,-0.693147182,-0.105197996,2.673000097,0.300000012,0,-0.100353397,-0.004844598,0.129999995,0.170000017,0.5,-0.5
500510,1996,-0.693147182,-0.010950999,0,-0.150000006,1,-0.0109182,-3.27993E-05,-0.120000005,-0.030000001,1.200000048,-0.200000048
540620,1996,-0.693147182,0.005592001,2.88499999,0.25,2,0.0062199,-0.0006279,0.245000005,0.004999995,2.200000048,-0.200000048
481501,1996,-0.693147182,-0.0307,1.896000028,0.050000001,0,-0.028609499,-0.002090501,-0.025,0.075000003,0,0
620475,1996,-0.693147182,-0.109426998,1.684000015,-0.050000001,-1,-0.1046407,-0.004786298,-0.219999999,0.170000002,0,-1
552590,1996,-0.693147182,0.010774001,1.735000014,-0.800000012,0,0.0103004,0.000473601,-0.795000017,-0.004999995,0.400000006,-0.400000006
517565,1996,-0.693147182,0.003822,1.667999983,-0.600000024,1,0.0047035,-0.0008815,-0.585000038,-0.014999986,0.600000024,0.399999976
620435,1996,-0.693147182,0.003242,2.075999975,-0.050000001,0,0.002895,0.000347,-0.050000001,0,0.100000001,-0.100000001
625651,1996,-0.693147182,-0.033312,0,-0.200000003,0,-0.033962797,0.000650797,-0.155000001,-0.045000002,0.300000012,-0.300000012
551510,1996,-0.693147182,-0.022523999,0,0.100000001,0,-0.0225199,-4.09968E-06,0.245000005,-0.145000011,0,0
420571,1996,-0.693147182,-0.000355,3.894000053,-0.699999988,0,-0.0003536,-1.39998E-06,-0.569999993,-0.129999995,0,0
482438,1996,-0.693147182,-0.004174,2.244999886,0.300000012,0,-0.003876,-0.000298,0.305000007,-0.004999995,-0.300000012,0.300000012
434560,1996,-0.693147182,-0.036799002,2.980000019,-0.150000006,0,-0.034974702,-0.001824301,-0.13000001,-0.019999996,-0.200000003,0.200000003
435501,1996,-0.693147182,-0.029454999,3.83100009,-0.050000001,0,-0.027332399,-0.0021226,-0.125,0.075000003,0,0
437560,1996,-0.693147182,-0.027612003,3.21600008,-0.75,0,-0.0264613,-0.001150703,-0.61500001,-0.13499999,-0.200000003,0.200000003
615437,1996,-0.693147182,0.013784999,2.137000084,0.150000006,1,0.0148898,-0.001104801,-0.024999997,0.174999997,1,0
620490,1996,-0.693147182,-0.041219003,2.578000069,-0.349999994,-1,-0.041696303,0.000477299,-0.349999994,0,-0.5,-0.5
404600,1996,-0.693147182,-0.025757,1.629999995,0.600000024,0,-0.025957599,0.000200599,0.435000002,0.165000021,0.200000003,-0.200000003
560475,1996,-0.693147182,-0.072626993,3.071000099,0.75,-1,-0.069346003,-0.00328099,0.560000002,0.189999998,0.100000001,-1.100000024
439501,1996,-0.693147182,-0.021026,2.796000004,0,0,-0.0189416,-0.002084401,-0.025,0.025,0,0
517500,1996,8.517192841,-0.014451001,0,-0.100000001,0,-0.0137173,-0.000733701,-0.07,-0.030000001,0.100000001,-0.100000001
435517,1996,-0.693147182,-0.003046,3.424999952,0,-1,-0.0038989,0.0008529,-0.015000001,0.015000001,-1.299999952,0.299999952
451540,1996,-0.693147182,-0.006888001,2.181999922,0.300000012,-1,-0.0070913,0.000203299,-0.004999998,0.305000007,-1.399999976,0.399999976
520517,1996,-0.693147182,0.004425,1.093999982,0.300000012,0,0.0032834,0.0011416,0.284999996,0.015000015,-0.699999988,0.699999988
571615,1996,-0.693147182,-0.027069999,4.501999855,0.550000012,-1,-0.027508499,0.0004385,0.63499999,-0.084999979,-1,0
590553,1996,-0.693147182,-0.00898,1.623000026,0.150000006,0,-0.0089295,-5.05E-05,0.314999998,-0.164999992,0,0
531437,1996,-0.693147182,-0.011501,3.052000046,0,0,-0.010846,-0.000655,-0.138888896,0.138888896,0.333333343,-0.333333343
439482,1996,-0.693147182,0.007436,1.480999947,-0.5,0,0.0074339,2.09967E-06,-0.395000011,-0.104999989,-0.100000001,0.100000001
437615,1996,-0.693147182,-0.013784999,2.137000084,-0.150000006,-1,-0.0148898,0.001104801,0.024999997,-0.174999997,-1,0
482560,1996,-0.693147182,-0.039049003,2.648000002,-0.200000003,0,-0.037232801,-0.001816202,-0.234999999,0.034999996,-0.100000001,0.100000001
540483,1996,-0.693147182,0.004670001,1.453999996,0,2,0.0047252,-5.51995E-05,0.035,-0.035,1.100000024,0.899999976
551481,1996,-0.693147182,0.007168999,1.687999964,0.25,0,0.0072916,-0.000122601,0.349999994,-0.099999994,0,0
517522,1996,-0.693147182,0.00478,1.299000025,0,1,0.0056861,-0.0009061,-0.085000001,0.085000001,1,0
471461,1996,-0.693147182,0.009359,0.726999998,-0.100000001,1,0.0095106,-0.0001516,-0.094999999,-0.005000003,0.100000001,0.899999976
651435,1996,-0.693147182,0.058251999,3.069999933,0.150000006,1,0.059812397,-0.001560397,0.105000004,0.045000002,0.699999988,0.300000012
437522,1996,-0.693147182,0.014164,3.319000006,0,0,0.0135156,0.0006484,0.015,-0.015,-0.300000012,0.300000012
452517,1996,-0.693147182,0.012435,2.154999971,0.400000006,-1,0.0118993,0.0005357,0.344999999,0.055000007,-1.299999952,0.299999952
590580,1996,-0.693147182,-0.014219,0.656000018,0.050000001,0,-0.0139065,-0.0003125,0.095000006,-0.045000006,0,0
552452,1996,-0.693147182,-0.005923999,2.677999973,-0.400000006,0,-0.006763401,0.000839401,-0.355000019,-0.044999987,0.400000006,-0.400000006
615581,1996,-0.693147182,0.027934,4.25,-0.349999994,1,0.0283801,-0.0004461,-0.314999998,-0.034999996,0.899999976,0.100000024
620570,1996,-0.693147182,0.003515,4.402999878,-0.75,0,0.0032417,0.0002733,-0.574999988,-0.175000012,0,0
483510,1996,-0.693147182,-0.024284,2.118999958,-0.050000001,0,-0.0241447,-0.0001393,-0.045000002,-0.004999999,1.200000048,-1.200000048
461481,1996,-0.693147182,0.003095,0.694000006,0.100000001,0,0.0031108,-1.58001E-05,0.094999999,0.005000003,0,0
625439,1996,-0.693147182,0.016511001,2.29399991,-0.100000001,1,0.0174588,-0.0009478,-0.150000006,0.050000004,1,0
625565,1996,-0.693147182,0.025715999,2.835999966,-0.649999976,1,0.026654201,-0.000938201,-0.649999976,0,0.300000012,0.699999988
433616,1996,-0.693147182,-0.000520001,2.286999941,0.100000001,0,-0.0004522,-6.78009E-05,0.200000003,-0.100000001,1,-1
551461,1996,-0.693147182,0.004073999,2.378999949,0.150000006,0,0.0041808,-0.0001068,0.254999995,-0.104999989,0,0
437420,1996,-0.693147182,0.01364,0.894999981,0,0,0.0129723,0.0006677,-0.040000003,0.040000003,0,0
461540,1996,-0.693147182,-0.006984001,1.325999975,0,-2,-0.0072812,0.000297199,-3.72529E-10,3.72529E-10,-2.299999952,0.299999952
451600,1996,-0.693147182,-0.022551,1.812999964,0.550000012,1,-0.0226503,9.92995E-05,0.219999999,0.330000013,0.899999976,0.100000024
551452,1996,-0.693147182,-0.009557,2.431999922,-0.050000001,0,-0.0097837,0.0002267,0.089999996,-0.140000001,0,0
438433,1996,-0.693147182,-0.001053999,0,0,0,-0.0014382,0.000384201,-0.150000006,0.150000006,-0.600000024,0.600000024
572432,1996,-0.693147182,-0.010195999,3.766000032,-0.800000012,0,-0.009868,-0.000328,-0.780000031,-0.019999981,-0.100000001,0.100000001
451452,1996,-0.693147182,-0.013535,0.916000009,0.100000001,1,-0.013774601,0.0002396,-0.170000002,0.270000011,0.899999976,0.100000024
551451,1996,-0.693147182,0.003978,3.289999962,-0.150000006,-1,0.0039909,-1.29002E-05,0.25999999,-0.409999996,-0.899999976,-0.100000024
520541,1996,-0.693147182,-0.007973999,2.118999958,-0.300000012,1,-0.0082217,0.000247701,-0.180000007,-0.120000005,0.5,0.5
517452,1996,-0.693147182,-0.012435,2.154999971,-0.400000006,1,-0.0118993,-0.0005357,-0.344999999,-0.055000007,1.299999952,-0.299999952
481471,1996,-0.693147182,-0.012454001,0,0,-1,-0.0126214,0.000167399,0,0,-0.100000001,-0.899999976
522435,1996,-0.693147182,-0.001734,3.960999966,0,0,-0.0017872,5.32001E-05,0.100000001,-0.100000001,0.300000012,-0.300000012
651481,1996,-0.693147182,0.059496999,2.503000021,0.050000001,1,0.061089497,-0.001592498,0.005,0.045000002,0.699999988,0.300000012
483435,1996,-0.693147182,0.004164,2.10800004,0.200000003,0,0.0043897,-0.0002257,0.159999996,0.040000007,1.200000048,-1.200000048
434651,1996,-0.693147182,-0.055009,2.473999977,0.449999988,-1,-0.0565974,0.0015884,0.495000005,-0.045000017,-0.699999988,-0.300000012
590651,1996,-0.693147182,-0.059469,3.888000011,0.649999976,-1,-0.061078001,0.001609001,0.694999993,-0.045000017,-0.699999988,-0.300000012
551439,1996,-0.693147182,-0.002505001,2.802000046,0.300000012,0,-0.0023763,-0.000128701,0.349999994,-0.049999982,0,0
581541,1996,-0.693147182,-0.017163999,1.207000017,-0.100000001,0,-0.017165899,1.8999E-06,-0.075000003,-0.024999999,0,0
625551,1996,-0.693147182,0.019016001,2.164000034,-0.400000006,1,0.0198351,-0.000819098,-0.5,0.099999994,1,0
461570,1996,-0.693147182,0.002123,3.00999999,-0.5,0,0.0021804,-5.74E-05,-0.330000013,-0.169999987,-0.100000001,0.100000001
439490,1996,-0.693147182,-0.036032002,1.63499999,-0.25,-1,-0.036200501,0.000168499,-0.200000003,-0.049999997,-0.600000024,-0.399999976
572435,1996,-0.693147182,-0.001413,4.407999992,-0.150000006,0,-0.0014698,5.68001E-05,-0.155000001,0.004999995,0,0
570510,1996,-0.693147182,-0.028720999,1.736999989,0.449999988,0,-0.028881099,0.0001601,0.319999993,0.129999995,0.100000001,-0.100000001
510581,1996,-0.693147182,0.030167,0.432999998,-0.25,0,0.0302963,-0.000129299,-0.200000003,-0.049999997,-0.100000001,0.100000001
551437,1996,-0.693147182,-0.006506001,2.766000032,0.349999994,0,-0.0057139,-0.000792101,0.335000008,0.014999986,0,0
551553,1996,-0.693147182,-0.001839001,0,-0.300000012,0,-0.0016494,-0.0001896,-0.035000008,-0.265000015,0,0
483517,1996,-0.693147182,0.001118,1.417999983,0.200000003,-1,0.0004908,0.0006272,0.144999996,0.055000007,-0.100000001,-0.899999976
565590,1996,-0.693147182,0.000441,2.594000101,-0.200000003,0,0.000461,-1.99999E-05,-0.200000003,0,0.699999988,-0.699999988
560552,1996,-0.693147182,0.030485002,0,0.75,0,0.0291549,0.001330102,0.725000024,0.024999976,-0.200000003,0.200000003
520451,1996,-0.693147182,0.005525,4.056000233,-0.200000003,0,0.0051587,0.0003663,0.109999999,-0.310000002,-0.300000012,0.300000012
404439,1996,-0.693147182,-0.009689,0.952000022,0.5,0,-0.0096745,-1.45007E-05,0.305000007,0.194999993,0.200000003,-0.200000003
475553,1996,-0.693147182,0.104906,2.430000067,-0.649999976,1,0.099871799,0.005034201,-0.314999998,-0.334999979,0.100000001,0.899999976
404616,1996,-0.693147182,-0.008001001,2.352999926,0.400000006,0,-0.008007,5.99958E-06,0.265000015,0.13499999,0.200000003,-0.200000003
437461,1996,-0.693147182,0.01058,0.449000001,-0.200000003,0,0.0098947,0.0006853,-0.079999998,-0.120000005,0,0
572437,1996,-0.693147182,-0.013843,3.348999977,-0.150000006,0,-0.0131982,-0.0006448,-0.270000011,0.120000005,0,0
615571,1996,-0.693147182,0.027069999,4.501999855,-0.550000012,1,0.027508499,-0.0004385,-0.63499999,0.084999979,1,0
481475,1996,-0.693147182,-0.113913998,0.629000008,0.100000001,-1,-0.108812802,-0.005101196,-0.07,0.170000002,-0.100000001,-0.899999976
475433,1996,-0.693147182,0.106448002,1.70599997,-0.25,1,0.101264603,0.005183399,-0.170000002,-0.079999998,-0.899999976,1.899999976
451461,1996,-0.693147182,9.59998E-05,1.003999949,0.300000012,1,0.0001899,-9.39001E-05,-0.004999998,0.305000007,0.899999976,0.100000024
600510,1996,-0.693147182,-0.003951,4.131000042,-0.300000012,0,-0.0038605,-9.04999E-05,-0.234999999,-0.065000013,0,0
560651,1996,-0.693147182,-0.018209998,4.502999783,0.600000024,-1,-0.021622699,0.003412701,0.625,-0.024999976,-0.5,-0.5
481461,1996,-0.693147182,-0.003095,0.694000006,-0.100000001,0,-0.0031108,1.58001E-05,-0.094999999,-0.005000003,0,0
616411,1996,-0.693147182,0.008682,2.289000034,0.100000001,0,0.0087048,-2.27997E-05,0.100000001,0,0,0
501540,1996,-0.693147182,0.020620998,1.705000043,-0.150000006,-2,0.0182175,0.002403498,-0.07,-0.080000006,-2.299999952,0.299999952
516475,1996,-0.693147182,-0.108932003,1.75999999,0.050000001,0,-0.103721,-0.005211003,0.050000001,0,0.699999988,-0.699999988
551433,1996,-0.693147182,-0.000297,3.753999949,0.100000001,0,-0.0002566,-4.03995E-05,0.109999999,-0.009999998,-1,1
600450,1996,-0.693147182,0.024027999,1.934000015,-0.349999994,-1,0.0242416,-0.000213601,-0.330000013,-0.019999981,-0.699999988,-0.300000012
600620,1996,-0.693147182,0.021255,1.156000018,0,0,0.0217789,-0.000523901,0.02,-0.02,-0.100000001,0.100000001
580461,1996,-0.693147182,0.011151999,3.598999977,0.550000012,0,0.010807199,0.0003448,0.50999999,0.040000021,0,0
451420,1996,6.214608192,0.003156,0.412,0.5,1,0.0032675,-0.0001115,0.035,0.465000004,0.899999976,0.100000024
625451,1996,-0.693147182,0.022994,3.128000021,-0.550000012,0,0.023826001,-0.000832001,-0.239999995,-0.310000002,0.100000001,-0.100000001
475482,1996,-0.693147182,0.111676,0.851999998,-0.550000012,1,0.106578797,0.005097203,-0.325000018,-0.224999994,0,1
