id,warnumb,war,ccode1,ccode2,year,date0,date1,cfyear,newwar,politycc1,politycc2,battletide,vic1,thirdpartycfire,lndeaths,wardurat,combatduration,cfhist,contiguity,cap_1,cap_2,capchange,ext_inv,tie,stakes,multi,index,strength,formal,formal_d,withdraw,with_dum,with_sqa,dmz,dmz_dum,ac,ac_dum,pk,pk_num,pk_pre,gp_bel,paragrph,detail,internal,info,info_dum,disp_res,cf_pa,settle,deaths,A,B,C,dmz_wide,pk_who,newpk,pk_dum,LHRcluster,cfhistlnt,twodem5,twodem5lnt,onedem5,p45caseindex,archigosFIRC,wernerFIRC,archigosFIRClnt,contiguitylnt,wernerFIRClnt,archigospuppet,archigospuppetlnt,milex1,milex2,milexprepond,_merge,split,defpact,dropme,PZdate0,PZdate1,_st,_d,_origin,_t,_t0
97,139,"US-Japan 1945",2,740,1971,4018,4383,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1707217,.0543908,.0583795,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.7829148,1,9.171288,1,0,1,1,9.171288,0,9.171288,0,0,7.49e+07,2252068,.9415913,1,,1,-310,20509,20874,1,0,-5234,9617,9252
97,139,"US-Japan 1945",2,740,1972,4383,4749,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1650065,.0547468,.0400219,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.7861033,1,9.208639,1,0,1,1,9.208639,0,9.208639,0,0,7.76e+07,2640987,.9342056,1,,1,-311,20874,21240,1,0,-5234,9983,9617
97,139,"US-Japan 1945",2,740,1973,4749,5114,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1591247,.0585136,.1044499,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.7891688,1,9.244549,1,0,1,1,9.244549,0,9.244549,0,0,7.84e+07,3119484,.9234524,1,,1,-310,21240,21605,1,0,-5234,10348,9983
97,139,"US-Japan 1945",2,740,1974,5114,5479,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1530192,.0572086,.0160668,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.792128,1,9.279213,1,0,1,1,9.279213,0,9.279213,0,0,8.59e+07,4007243,.9108642,1,,1,-310,21605,21970,1,0,-5234,10713,10348
97,139,"US-Japan 1945",2,740,1975,5479,5844,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1441825,.0555112,.0280786,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.794988,1,9.312716,1,0,1,1,9.312716,0,9.312716,0,0,9.09e+07,4535240,.9050045,1,,1,-310,21970,22335,1,0,-5234,11078,10713
97,139,"US-Japan 1945",2,740,1976,5844,6210,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1424521,.0549236,.0014162,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.7977628,1,9.345221,1,0,1,1,9.345221,0,9.345221,0,0,9.10e+07,4972179,.8963969,1,,1,-311,22335,22701,1,0,-5234,11444,11078
97,139,"US-Japan 1945",2,740,1977,6210,6575,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.141818,.0537328,.0172297,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8004429,1,9.376617,1,0,1,1,9.376617,0,9.376617,0,0,1.01e+08,5514055,.8963904,1,,1,-310,22701,23066,1,0,-5234,11809,11444
97,139,"US-Japan 1945",2,740,1978,6575,6940,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1401904,.0521642,.0177159,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8030415,1,9.407058,1,0,1,1,9.407058,0,9.407058,0,0,1.09e+08,7691538,.8684516,1,,1,-310,23066,23431,1,0,-5234,12174,11809
97,139,"US-Japan 1945",2,740,1979,6940,7305,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1378502,.053453,.0413995,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8055633,1,9.436599,1,0,1,1,9.436599,0,9.436599,0,0,1.22e+08,9995146,.8488722,1,,1,-310,23431,23796,1,0,-5234,12539,12174
97,139,"US-Japan 1945",2,740,1980,7305,7671,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1342731,.0529802,.017104,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8080194,1,9.46537,1,0,1,1,9.46537,0,9.46537,0,0,1.44e+08,9297521,.8786846,1,,1,-311,23796,24162,1,0,-5234,12905,12539
97,139,"US-Japan 1945",2,740,1981,7671,8036,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1392099,.0507956,.0780011,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8104004,1,9.493261,1,0,1,1,9.493261,0,9.493261,0,0,1.70e+08,1.16e+07,.8719223,1,,1,-310,24162,24527,1,0,-5234,13270,12905
97,139,"US-Japan 1945",2,740,1982,8036,8401,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1308215,.0516508,.0770933,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8127167,1,9.520395,1,0,1,1,9.520395,0,9.520395,0,0,1.96e+08,1.10e+07,.8935439,1,,1,-310,24527,24892,1,0,-5234,13635,13270
97,139,"US-Japan 1945",2,740,1983,8401,8766,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1339648,.0499154,.0576262,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8149718,1,9.546813,1,0,1,1,9.546813,0,9.546813,0,0,2.17e+08,1.17e+07,.8981525,1,,1,-310,24892,25257,1,0,-5234,14000,13635
97,139,"US-Japan 1945",2,740,1984,8766,9132,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1370616,.0504784,.0118374,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8171749,1,9.572619,1,0,1,1,9.572619,0,9.572619,0,0,2.37e+08,1.28e+07,.8977301,1,,1,-311,25257,25623,1,0,-5234,14366,14000
97,139,"US-Japan 1945",2,740,1985,9132,9497,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1390002,.0499428,.0247546,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8193167,1,9.59771,1,0,1,1,9.59771,0,9.59771,0,0,2.45e+08,1.42e+07,.8905773,1,,1,-310,25623,25988,1,0,-5234,14731,14366
97,139,"US-Japan 1945",2,740,1986,9497,9862,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1369066,.0490999,.0018153,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8214061,1,9.622185,1,0,1,1,9.622185,0,9.622185,0,0,2.65e+08,2.09e+07,.8538459,1,,1,-310,25988,26353,1,0,-5234,15096,14731
97,139,"US-Japan 1945",2,740,1987,9862,10227,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1357681,.0484179,.0055742,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8234455,1,9.646076,1,0,1,1,9.646076,0,9.646076,0,0,2.74e+08,2.54e+07,.8301858,1,,1,-310,26353,26718,1,0,-5234,15461,15096
97,139,"US-Japan 1945",2,740,1988,10227,10593,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1366192,.0491227,.0082878,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8254428,1,9.669473,1,0,1,1,9.669473,0,9.669473,0,0,2.82e+08,2.84e+07,.8169369,1,,1,-311,26718,27084,1,0,-5234,15827,15461
97,139,"US-Japan 1945",2,740,1989,10593,10958,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1499331,.0509318,.0606244,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8273891,1,9.692272,1,0,1,1,9.692272,0,9.692272,0,0,2.95e+08,3.01e+07,.8148137,1,,1,-310,27084,27449,1,0,-5234,16192,15827
97,139,"US-Japan 1945",2,740,1990,10958,11323,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.140959,.0496843,.0353605,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8292921,1,9.714564,1,0,1,1,9.714564,0,9.714564,0,0,2.90e+08,2.87e+07,.8195834,1,,1,-310,27449,27814,1,0,-5234,16557,16192
97,139,"US-Japan 1945",2,740,1991,11323,11688,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1364806,.0532459,.1034555,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8311535,1,9.73637,1,0,1,1,9.73637,0,9.73637,0,0,2.62e+08,3.27e+07,.7784925,1,,1,-310,27814,28179,1,0,-5234,16922,16557
97,139,"US-Japan 1945",2,740,1992,11688,12054,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1502436,.05348,.0964455,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8329802,1,9.757768,1,0,1,1,9.757768,0,9.757768,0,0,2.87e+08,3.86e+07,.7628206,1,,1,-311,28179,28545,1,0,-5234,17288,16922
97,139,"US-Japan 1945",2,740,1993,12054,12419,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1565447,.0543752,.0252002,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8347638,1,9.778661,1,0,1,1,9.778661,0,9.778661,0,0,2.98e+08,4.17e+07,.7540447,1,,1,-310,28545,28910,1,0,-5234,17653,17288
97,139,"US-Japan 1945",2,740,1994,12419,12784,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1500795,.054058,.0354658,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8365108,1,9.799127,1,0,1,1,9.799127,0,9.799127,0,0,2.93e+08,4.66e+07,.7255343,1,,1,-310,28910,29275,1,0,-5234,18018,17653
97,139,"US-Japan 1945",2,740,1995,12784,13149,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1447726,.0543122,.0400629,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8382228,1,9.819181,1,0,1,1,9.819181,0,9.819181,0,0,2.78e+08,5.02e+07,.693836,1,,1,-310,29275,29640,1,0,-5234,18383,18018
97,139,"US-Japan 1945",2,740,1996,13149,13515,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1431138,.0522934,.0257123,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8399057,1,9.838896,1,0,1,1,9.838896,0,9.838896,0,0,2.77e+08,4.55e+07,.7180409,1,,1,-311,29640,30006,1,0,-5234,18749,18383
97,139,"US-Japan 1945",2,740,1997,13515,13880,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1461871,.0535501,.0025573,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8415517,1,9.858176,1,0,1,1,9.858176,0,9.858176,0,0,2.76e+08,4.09e+07,.7421875,1,,1,-310,30006,30371,1,0,-5234,19114,18749
97,139,"US-Japan 1945",2,740,1998,13880,14245,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1482788,.0513892,.0546613,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8431664,1,9.877092,1,0,1,1,9.877092,0,9.877092,0,0,2.80e+08,3.85e+07,.7581148,1,,1,-310,30371,30736,1,0,-5234,19479,19114
97,139,"US-Japan 1945",2,740,1999,14245,14610,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1497012,.0512372,.0125505,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8447512,1,9.895657,1,0,1,1,9.895657,0,9.895657,0,0,2.92e+08,4.04e+07,.7571167,1,,1,-310,30736,31101,1,0,-5234,19844,19479
97,139,"US-Japan 1945",2,740,2000,14610,14976,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1498416,.0529501,.0324928,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8463113,1,9.913933,1,0,1,1,9.913933,0,9.913933,0,0,3.03e+08,4.53e+07,.7399011,1,,1,-311,31101,31467,1,0,-5234,20210,19844
97,139,"US-Japan 1945",2,740,2001,14976,15341,0,0,10,10,.6829993,30.66667,0,14.33473,,1347,.0853659,0,.1497016,.0507115,.0413431,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,1680718,07dec1941,07feb1943,15aug1945,0,0,0,0,33,.8478393,1,9.931832,1,0,1,1,9.931832,0,9.931832,0,0,3.22e+08,3.95e+07,.7816225,1,,0,-310,31467,31832,1,0,-5234,20575,20210
98,139,"UK-Japan 1945",200,740,1945,-5234,-5233,1,0,10,-66,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0879904,.0528761,.2688811,0,0,1,1,1.666667,,4,1,0,0,0,0,0,0,0,0,0,0,,43,2,0,0,0,0,1,1,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,1.70e+07,4002481,.6188935,1,,0,54,11257,11258,1,0,-5234,1,0
98,139,"UK-Japan 1945",200,740,1952,-2804,-2556,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0575088,.0295415,.4237841,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.8662857,1,7.892826,1,0,0,0,0,0,0,0,0,4340931,289212,.8750743,1,,0,-193,13687,13935,1,0,-5234,2678,2430
98,139,"UK-Japan 1945",200,740,1953,-2556,-2191,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0560329,.0302289,.0489329,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.8803096,1,8.020599,1,0,0,0,0,0,0,0,0,4582745,437044,.8258716,1,,0,-310,13935,14300,1,0,-5234,3043,2678
98,139,"UK-Japan 1945",200,740,1954,-2191,-1826,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0565146,.031053,.0186653,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.8927431,1,8.133881,1,0,0,0,0,0,0,0,0,4409778,429720,.8224114,1,,0,-310,14300,14665,1,0,-5234,3408,3043
98,139,"UK-Japan 1945",200,740,1955,-1826,-1461,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0505932,.0299877,.0704706,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9039102,1,8.235625,1,0,0,0,0,0,0,0,0,4363684,377688,.8406841,1,,0,-310,14665,15030,1,0,-5234,3773,3408
98,139,"UK-Japan 1945",200,740,1956,-1461,-1095,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0492453,.0315175,.0776561,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9140718,1,8.32821,1,0,0,0,0,0,0,0,0,4527611,373590,.8475516,1,,0,-311,15030,15396,1,0,-5234,4139,3773
98,139,"UK-Japan 1945",200,740,1957,-1095,-730,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0473576,.0329301,.0831522,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9233474,1,8.412722,1,0,0,0,0,0,0,0,0,4383177,424924,.8232467,1,,0,-310,15396,15761,1,0,-5234,4504,4139
98,139,"UK-Japan 1945",200,740,1958,-730,-365,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0452527,.0333643,.0576325,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9318999,1,8.490644,1,0,0,0,0,0,0,0,0,4469098,420767,.8279024,1,,0,-310,15761,16126,1,0,-5234,4869,4504
98,139,"UK-Japan 1945",200,740,1959,-365,0,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0420895,.0348429,.1142177,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9398339,1,8.562931,1,0,0,0,0,0,0,0,0,4452225,436495,.8214277,1,,0,-310,16126,16491,1,0,-5234,5234,4869
98,139,"UK-Japan 1945",200,740,1960,0,366,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0423959,.0364611,.039163,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9472524,1,8.630522,1,0,0,0,0,0,0,0,0,4633255,454148,.8214617,1,,0,-311,16491,16857,1,0,-5234,5600,5234
98,139,"UK-Japan 1945",200,740,1961,366,731,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0401537,.0394644,.1352571,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9541827,1,8.693665,1,0,0,0,0,0,0,0,0,4791138,507622,.8083997,1,,0,-310,16857,17222,1,0,-5234,5965,5600
98,139,"UK-Japan 1945",200,740,1962,731,1096,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0377523,.0385128,.0356924,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9607012,1,8.753056,1,0,0,0,0,0,0,0,0,5092642,617276,.7837881,1,,0,-310,17222,17587,1,0,-5234,6330,5965
98,139,"UK-Japan 1945",200,740,1963,1096,1461,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0371953,.0397751,.0475302,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9668542,1,8.809116,1,0,0,0,0,0,0,0,0,5239560,681028,.7699458,1,,0,-310,17587,17952,1,0,-5234,6695,6330
98,139,"UK-Japan 1945",200,740,1964,1461,1827,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0369497,.0417071,.055176,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9726961,1,8.862342,1,0,0,0,0,0,0,0,0,5592841,781283,.7548579,1,,0,-311,17952,18318,1,0,-5234,7061,6695
98,139,"UK-Japan 1945",200,740,1965,1827,2192,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0371522,.0412812,.015692,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9782279,1,8.912743,1,0,0,0,0,0,0,0,0,5832633,852603,.7449296,1,,0,-310,18318,18683,1,0,-5234,7426,7061
98,139,"UK-Japan 1945",200,740,1966,2192,2557,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0354408,.0433606,.0964362,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9834942,1,8.960725,1,0,0,0,0,0,0,0,0,6032499,964203,.7243836,1,,0,-310,18683,19048,1,0,-5234,7791,7426
98,139,"UK-Japan 1945",200,740,1967,2557,2922,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0327802,.0482876,.1887002,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9885193,1,9.006509,1,0,0,0,0,0,0,0,0,6348674,1069692,.7116098,1,,0,-310,19048,19413,1,0,-5234,8156,7791
98,139,"UK-Japan 1945",200,740,1968,2922,3288,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0313965,.0493099,.0633825,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9933373,1,9.050406,1,0,0,0,0,0,0,0,0,5611164,1207489,.6458277,1,,0,-311,19413,19779,1,0,-5234,8522,8156
98,139,"UK-Japan 1945",200,740,1969,3288,3653,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0302471,.052451,.1003104,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,.9979403,1,9.092345,1,0,0,0,0,0,0,0,0,5489866,1386700,.5966882,1,,0,-310,19779,20144,1,0,-5234,8887,8522
98,139,"UK-Japan 1945",200,740,1970,3653,4018,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0293713,.0545294,.0685803,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,1.002358,1,9.132595,1,0,0,0,0,0,0,0,0,5866538,1649789,.5610119,1,,0,-310,20144,20509,1,0,-5234,9252,8887
98,139,"UK-Japan 1945",200,740,1971,4018,4383,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0283824,.0543908,.0311272,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,1.006605,1,9.171288,1,0,0,0,0,0,0,0,0,6853483,2252068,.5053418,1,,0,-310,20509,20874,1,0,-5234,9617,9252
98,139,"UK-Japan 1945",200,740,1972,4383,4749,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0278501,.0547468,.0252998,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,1.010704,1,9.208639,1,0,0,0,0,0,0,0,0,8151113,2640987,.5105703,1,,0,-311,20874,21240,1,0,-5234,9983,9617
98,139,"UK-Japan 1945",200,740,1973,4749,5114,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.02717,.0585136,.0932241,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,1.014646,1,9.244549,1,0,0,0,0,0,0,0,0,8612065,3119484,.4681889,1,,0,-310,21240,21605,1,0,-5234,10348,9983
98,139,"UK-Japan 1945",200,740,1974,5114,5479,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0281899,.0572086,.0598402,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,1.01845,1,9.279213,1,0,0,0,0,0,0,0,0,9730994,4007243,.4166292,1,,0,-310,21605,21970,1,0,-5234,10713,10348
98,139,"UK-Japan 1945",200,740,1975,5479,5844,0,0,10,10,.3112927,13.96667,0,12.50106,,1346,.1097561,0,.0277123,.0555112,.0127282,0,0,1,1,3.5,,4,1,2,1,1,0,0,0,0,0,0,0,,117,3,0,0,0,1,2,2,268621,08dec1941,22jun1944,15aug1945,0,0,0,0,33,1.022127,1,9.312716,1,0,0,0,0,0,0,0,0,1.15e+07,4535240,.4334657,1,,0,-310,21970,22335,1,0,-5234,11078,10713
